,ok
458,0.011772796321982361
459,0.024216896282094214
460,0.005457496389513405
461,0.007770033413722532
462,0.0028702091239681425
463,0.015272237778021367
464,0.002314706554150524
465,0.017872739613834378
466,0.009123788868488301
467,0.05724729277961096
468,0.024278631692487375
469,0.0017539257057654913
470,0.00703379234848777
471,0.006053153586489752
472,0.0018231092854416688
473,0.005999254142876947
474,0.025301713090919126
475,0.010812521549973784
476,0.011850124151908151
477,0.011134325647543943
478,0.013020950548013832
479,0.00946769067314986
480,0.008366470691828241
481,0.004367864631969972
482,0.009327862391046157
483,0.0029441294032561435
484,0.004701143406541902
485,0.011067800394063751
486,0.004854978572161266
487,0.006034779791112976
488,0.015273260215154853
489,0.007339025898588855
490,0.05496589712333605
491,0.0070129778719384
492,0.002956293865016525
493,0.0028283836634877156
494,0.005092463562505217
495,0.006616829717717913
496,0.009199187910184918
497,0.005049933010299413
498,0.001807071509740212
499,0.00496404661566704
500,0.013725767279637185
501,0.004671540106944391
502,0.008428475594208888
503,0.0033468912896231166
504,0.0023975601384860924
505,0.01220735422604904
506,0.001945819036698502
507,0.0026512050723515876
508,0.006914567755067924
509,0.00450771494878278
510,0.003333240207895107
511,0.010315383854487792
512,0.008483901845146108
513,0.00510885268133381
514,0.005476642195827628
515,0.0038606358268762145
516,0.012985119834440655
517,0.019532513712647685
518,0.0034605854968726276
519,0.0057464194325334336
520,0.013259163580209371
521,0.0051968307001005985
522,0.005846604305865258
523,0.008737887828143689
524,0.0039197794243767455
525,0.006837120953561674
526,0.004948487576199609
527,0.008628563579236127
528,0.003221702222876326
529,0.027838402151190437
530,0.013748420458262833
531,0.018143969796416796
532,0.0015376332853918888
533,0.004400716247743996
534,0.005151043638924709
535,0.004459499756545894
536,0.009744932782215346
537,0.01843241089729679
538,0.010227190564545425
539,0.005763068527171363
540,0.008284634508145615
541,0.0025444078781575448
542,0.016669755513228836
543,0.004374089148159765
544,0.007554588477183231
545,0.04379272575744247
546,0.006068506374184976
547,0.001806945687533272
548,0.006311056773836424
549,0.006144707268625047
550,0.0029637107717641414
551,0.02266049491689654
552,0.005895373412098205
553,0.0011298681543801276
554,0.049446487826251835
555,0.021609615674157475
556,0.002023554148643817
557,0.005166376441324524
558,0.0029270321703712106
559,0.006800226418254262
560,0.016271376007222286
561,0.030671360038159613
562,0.006423393672872051
563,0.026934317049905343
564,0.012990527146010983
565,0.0040265945899541945
566,0.005261916914672819
567,0.0016479267859967283
568,0.0017819946429643053
569,0.0058108339992692624
570,0.004614528752154728
571,0.005084531658110344
572,0.01258908457864086
573,0.0033590310462538672
574,0.007049517348240749
575,0.0043884086070705465
576,0.004059706949939204
577,-0.00020039751905249646
578,-0.00026378294785234496
579,0.0011500525658659127
580,-6.7704558430010595e-06
581,-0.0002981752833147687
582,-0.00027708987758569715
583,-0.0010644857390558794
584,0.002053342466504629
585,0.0017307024003252462
586,0.0032741914591013967
587,0.012054344282633342
588,0.0008832219073083822
589,0.004991674468190527
590,-0.0002253301482768471
591,-0.000772729434596461
592,0.0013597872925242534
593,0.0013648696293854284
594,0.0017194820480986456
595,0.001016815043893948
596,0.010983321275015284
597,0.010785911121782784
598,0.0016714646095068704
599,0.010732936436406094
600,0.019215916627226617
601,0.0014927759506000722
602,0.012635673403857343
603,0.010085748296555024
604,0.002993657974715679
605,0.01228562501791519
606,0.007894444991466815
607,0.0012791904347856918
608,0.02891122464677496
609,0.003778161077410501
610,0.0030442516082303675
611,0.0060369523242469626
612,0.029164408806775077
613,0.0013915050947129594
614,0.008536144908240452
615,0.0013566382782429416
616,0.0044338617567880115
617,0.0005149665565772534
618,0.009113871922918166
619,0.0062540284984054445
620,0.0012721276673404794
621,0.0020577292663428726
622,0.07051386218022425
623,0.03158804038075228
624,0.003134727630769719
625,0.0019297551032270398
626,0.0031871790678045585
627,0.020922958318747673
628,0.004124370629669084
629,-4.7963111668072184e-05
630,0.00641453740434143
631,0.002506226704876094
632,0.007459899238491304
633,0.003394598173809437
634,0.01626298146542366
635,0.004029318150436426
636,0.022822025348697903
637,0.003078395351843705
638,0.0020644077309559103
639,0.0024414160025149315
640,0.005880213389310384
641,0.05830584651773789
642,0.0058071130033303655
643,0.0031594282720596493
644,0.009184005453684033
645,0.029819786628573156
646,-0.0011995081144333519
647,0.021416975697347067
648,0.003712003967177633
649,0.0012883788215960995
650,0.0027974500607940225
651,0.005905672730499227
652,0.0038806622005352776
653,0.005913892842776543
654,0.009166322901810839
655,0.011677870416222789
656,0.010305600893132857
657,0.016312840938301765
658,0.030687075837816838
659,0.03431058100495272
660,0.01711212967491377
661,0.04335831879777375
662,0.006915288475353712
663,0.002642931680700737
664,0.005018309858709663
665,0.0050793641461456
666,0.006877579341704075
667,0.0015402919187001722
668,0.010000581996461314
669,0.002990403505802084
670,0.002872194909331354
671,0.021297042637378843
672,0.004871289208782581
673,0.04002989572992534
674,0.009298311232874543
675,0.004455786039662159
676,0.008784481515791363
677,0.021089158759182144
678,0.003285519871689211
679,0.01314762561741528
680,0.00669477715313089
681,0.0024378752917375256
682,0.02204618074885115
683,-0.0002363877164754018
684,0.008054435373104052
685,0.03496324042426697
686,0.017000668796893766
687,0.004824173781789999
688,0.005155444188944862
689,0.004015460828468323
690,0.02288554717700326
691,0.010739864766632497
692,0.046953489751606736
693,0.00398844514418272
694,0.01580676762516676
695,0.008916128728563382
696,0.012607230946776175
697,0.00799924224185576
698,0.0033920504497784794
699,0.0026571330405091723
700,0.012121735243527425
701,0.017196051628013652
702,0.006981480472114325
703,0.01824303406116967
704,0.025590119546428074
705,0.002753161321083023
706,0.006873786268020872
707,0.031107263634538914
708,0.006180886740772053
709,0.008842145395968755
710,0.03456283948214081
711,0.009878012395812472
712,0.015898497727658834
713,0.011125777644070788
714,0.004471515471006194
715,0.007554732729979979
716,0.006710321362176854
717,0.008945580213406995
718,0.029659622208975684
719,0.009681787943457757
720,0.00221990881933686
721,0.01181287166788899
722,0.002572731677281338
723,0.008307115255223877
724,0.007125221451710564
725,0.00827803235554614
726,0.007970345770150034
727,0.012740438747220693
728,0.01975833150374478
729,0.008264428376406164
730,0.00955421336039031
731,0.03997540261136872
732,0.04733292187951657
733,0.011889246117226172
734,0.006454060512260713
735,0.005190439162639393
736,0.0033855572090599035
737,0.016814635032378143
738,0.006475385680926441
739,0.027606009413217968
740,0.011679001504095655
741,0.02066351358509965
742,0.014510497166311776
743,0.015693725778110082
744,0.02994277401181504
745,0.014112859826044814
746,0.005455637983776425
747,0.03201096213826467
748,0.004777971416652358
749,0.01705685433077813
750,0.004734279875050349
751,0.015087203020165335
752,0.018760819177827574
753,0.007771732917854265
754,0.036309358169382265
755,0.013336594853446071
756,0.004980989929488439
757,0.02533589536169375
758,0.005648698506562788
759,0.00965732157507867
760,0.022315972965044426
761,0.0050799382842410395
762,0.0027706128027077713
763,0.01877464492752599
764,0.0056754830945072955
765,0.004769305268894798
766,0.018565283425868682
767,0.035254364130113555
768,0.0034515131894046324
769,0.037255549337615955
770,0.018577363100922388
771,0.005227432159431138
772,0.015117909687695944
773,0.0272533925304162
774,0.005422448920979111
775,0.004648298123555102
776,0.0016526958354743499
777,0.001513036833803617
778,0.0016658260098088929
779,0.02234257916042213
780,0.02586886787988702
781,0.006273365620985954
782,0.007031097590564309
783,0.011341688652605122
784,0.0525425450537058
785,0.0055041613851035155
786,0.020719687524438805
787,0.02422624091096425
788,0.020285466188243947
789,0.004731483981294179
790,0.012127895849349294
791,0.038812996929468824
792,0.003912970864929944
793,0.004859514697406613
794,0.0037862834854290924
795,0.006618433447789277
796,0.025641366028938406
797,0.004584050812602755
798,0.006737948111422186
799,0.006951429743646046
800,0.007132483137653649
801,0.01080014549389233
802,0.011098668168849324
803,0.01594016148430079
804,0.023686334570206746
805,0.03179684883194033
806,0.0029305466207397053
807,0.005657907201351486
808,0.006565648573405247
809,0.011561444370738935
810,0.003329701962935655
811,0.01118056356534204
812,0.007817981108927192
813,0.013108863992387813
814,0.010559361235066199
815,0.005774454855782525
816,0.0169479226460287
817,0.004349992088483999
818,0.006481665251196614
819,0.0022784741483746597
820,0.02456155363172992
821,0.036803261303478836
822,0.0035321415442311236
823,0.005262725231469331
824,0.01923917817574449
825,0.008018691678244828
826,0.01828282902079213
827,0.013654481349187942
828,0.008430492462787226
829,0.0034069106839432132
830,0.02952449279807051
831,0.0026099504507914977
832,0.002613034861544898
833,0.005387495228313476
834,0.007233065766474653
835,0.004187677248689577
836,0.03172002108469571
837,0.013370761787056084
838,0.013053631762732908
839,0.000484361237281753
840,0.0015034877873411417
841,0.0009663880168267034
842,0.001022303291238332
843,0.014762486159477187
844,0.016084947892685355
845,0.019702601946626548
846,0.011153421968922269
847,0.015187788994563455
848,0.003419888605027425
849,0.0017702480497296276
850,0.006430691425464529
851,0.004552252667247391
852,0.007607282604949831
853,0.009819954344058872
854,0.007244526099777871
855,0.05497675445449293
856,0.01354608811922028
857,0.025188687345913414
858,0.007393261594059998
859,0.016451407893078078
860,0.00986211853786521
861,0.011938339027322147
862,0.00215780186913131
863,0.0008471195595890171
864,0.01670189397802654
865,0.007458078744552114
866,0.002046749233372417
867,0.009523951329073476
868,0.002728124749526184
869,0.003047392193271393
870,0.0029704597712076628
871,0.00639057965106324
872,0.030122261416027817
873,0.002791177005824069
874,0.008231018436551727
875,0.015348475207520359
876,0.026458827026112776
877,0.008631140093848447
878,0.00563445650537917
879,0.033028045869314966
880,0.0069521537939705265
881,0.01655807950586985
882,0.0237356992581057
883,0.006065681723205946
884,0.008447253650173289
885,0.008820072916021023
886,0.0064540836186921455
887,0.005038544756341143
888,0.005598544320281604
889,0.003729013412862494
890,0.009442701295967956
891,0.00705144857961006
892,0.00524202895869498
893,0.02611445940081427
894,0.01556384241181705
895,0.026754268042962024
896,0.022540612122088313
897,0.01885449161808014
898,0.020652342051811646
899,0.003869008441127714
900,0.006967924058271034
901,0.017443760345561513
902,0.012153838297146658
903,0.031047657491632928
904,0.03736713653645674
905,0.030916751453872376
906,0.005543918399353656
907,0.010962377187680223
908,0.015725589245637817
909,0.002745095957680823
910,0.021332842076350486
911,0.005973275497599782
912,0.00797211509370211
913,0.009984488003414446
914,0.011703934127828865
915,0.01286798808786891
916,0.013058323381467068
917,0.03428267390511025
918,0.013117123819224915
919,0.006810532259343955
920,0.005424858907953196
921,0.02679762613936318
922,0.029095160199304623
923,0.01025509412240053
924,0.0037788977634296865
925,0.004988064368465254
926,0.04191239235405943
927,0.01570095938388498
928,0.023900142767670354
929,0.027771179186726704
930,0.010388786478805487
931,0.051716719960426004
932,0.02130858361906711
933,0.006341355154847419
934,0.01403060272621787
935,0.0029417142427095606
936,0.040678527785698665
937,0.003828705579193296
938,0.005614156259928924
939,0.006658981112166876
940,0.007431488665340277
941,0.012314292280635292
942,0.014497713950368318
943,0.012208234973068301
944,0.007176487313416003
945,0.011127390054140693
946,0.006799995458252775
947,0.031947848372879395
948,0.01136046792044944
949,0.003559711539849371
950,0.053398019778212305
951,0.010780983648875593
952,0.010641647097399023
953,0.015714469632841403
954,0.011923859505481332
955,0.03610843448274713
956,0.003949464412474708
957,0.004708285284010949
958,0.009867028647622421
959,0.0066667406035317445
960,0.005301088592384629
961,0.0098772630117303
962,0.018442309793301557
963,0.004279054598037985
964,0.011807777255761764
965,0.004710405906598302
966,0.04891030871991307
967,0.012190983643757109
968,0.012435809713287576
969,0.019549003502367737
970,0.020486912507627526
971,0.03930487943604303
972,0.007171478188243385
973,0.005025275731368481
974,0.013902799839207634
975,0.05800481061917242
976,0.02362753152796922
977,0.015938187503798048
978,0.017443279756833237
979,0.017249747136228805
980,0.021938721711946774
981,0.008730442402729164
982,0.02998759956949798
983,0.011043898207820606
984,0.005255948636680049
985,0.005441917271642437
986,0.001639722056863265
987,0.009611552821077998
988,0.005932298169994058
989,0.012432163900921911
990,0.008329075680538641
991,0.005891850118309339
992,0.0060683974106233085
993,0.016813016576579153
994,0.01083610759890432
995,0.01209390432622348
996,0.007022043400628249
997,0.010667526272881374
998,0.009013097430991811
999,0.009625867357484545
1000,0.032332950716563266
1001,0.014790247198085662
1002,0.012076644393049544
1003,0.0010137265714196464
1004,0.009383111895469271
1005,0.004933107398742697
1006,0.01477094018986977
1007,0.01524800872475671
1008,0.034946006139147584
1009,0.0057292307891873675
1010,0.0053416011650707015
1011,0.012241391885789446
1012,0.05466678248407734
1013,0.002492513178973776
1014,0.01737896292206435
1015,0.0032412165123975635
1016,0.0014548707540975067
1017,0.0017594584104296631
1018,0.0034448187285205595
1019,0.0018730767893887508
1020,0.0173481971702314
1021,0.007164151643231362
1022,0.008795972816343214
1023,0.010223380086296755
1024,0.006489158232481243
1025,0.009153628842286975
1026,0.03183223842358398
1027,0.004127598168799197
1028,0.0162185568442623
1029,0.027001350133221753
1030,0.009707413156144856
1031,0.029683320960445625
1032,0.039966897883368636
1033,0.003367955664006496
1034,0.004762420362987072
1035,0.020769738404537746
1036,0.009135676497128964
1037,0.008343612081771666
1038,0.011938103782526084
1039,0.01803728084194737
1040,0.02498830017252149
1041,0.0426028307848309
1042,0.03197561025464387
1043,0.011875667830856428
1044,0.03113198745945688
1045,0.012532771543336648
1046,0.014218389671607136
1047,0.006890937208421077
1048,0.027877297353701674
1049,0.02390352437616242
1050,0.007422492397139376
1051,0.025238399914234697
1052,0.013873910747236588
1053,0.030750943002691038
1054,0.02512507435883925
1055,0.005692675764608791
1056,0.02883352412384968
1057,0.019587824635176915
1058,0.014715834917896485
1059,0.01756118889561435
1060,0.013066077095591622
1061,0.04069998081180214
1062,0.01665975244806646
1063,0.01325371321847348
1064,0.003394400857082253
1065,0.02735676730904198
1066,0.010895332584948639
1067,0.0002006457001642995
1068,0.011628945057005197
1069,0.022781759485216192
1070,0.003148236670549063
1071,0.011872706257708114
1072,0.01976665029233681
1073,0.010631643703161196
1074,0.005965822696494124
1075,0.017959458775504672
1076,0.008891872039967089
1077,0.007045718777408007
1078,0.014485166563400927
1079,0.005953465059660408
1080,0.003209189720941307
1081,0.007435695011204385
1082,0.005886690173739715
1083,0.0061951730563938184
1084,0.005384822691534029
1085,0.01961623225564727
1086,0.010842437066907
1087,0.03436391378143769
1088,0.00521902498940677
1089,0.012698574070834865
1090,0.007307200423672907
1091,0.008879441917713091
1092,0.015695648689976024
1093,0.04660129144049591
1094,0.02444497844949403
1095,0.006938569049125299
1096,0.004996112648170912
1097,0.013696768034630515
1098,0.013839468441547806
1099,0.03932732227821017
1100,0.015206384015824245
1101,0.010774457358239526
1102,0.029968592069806173
1103,0.011007955903562351
1104,0.017935706422468
1105,0.006242310637354041
1106,0.011300175237664788
1107,0.005163115457934223
1108,0.04810002030959163
1109,0.01716364425912178
1110,0.004811736468927696
1111,0.004110047020651286
1112,0.008022990851196371
1113,0.014385412556041907
1114,0.0023895559610816832
1115,0.005404431072660545
1116,0.004968716597805551
1117,0.0040809112044500355
1118,0.014512436936628586
1119,0.01902863806301179
1120,0.005046863575928396
1121,0.02511645308083581
1122,0.019238127087550197
1123,0.01766643753039366
1124,0.04034126325267354
1125,0.01895791083346074
1126,0.01692339352077638
1127,0.031096052853870237
1128,0.017457206895566048
1129,0.013572322697893205
1130,0.03682662066997252
1131,0.01463988928149441
1132,0.04512893433947109
1133,0.012821356565787522
1134,0.045971106987118114
1135,0.006675529641071475
1136,0.01520077040477532
1137,0.048475876357663754
1138,0.008629087457757695
1139,0.024977831185861107
1140,0.01114616439037852
1141,0.008509464359471936
1142,0.013976913180074635
1143,0.011454280643680443
1144,0.005556461815558898
1145,0.015466763462453728
1146,0.05288678188217572
1147,0.00986431055666492
1148,0.007681125431944362
1149,0.041050749398225374
1150,0.0066376021387481825
1151,0.013453596244110862
1152,0.03187355607517926
1153,0.013479361105283708
1154,0.026530388460076684
1155,0.033248342501035096
1156,0.005480553715711668
1157,0.02097872810447443
1158,0.014849244918766973
1159,0.013881199141791912
1160,0.011803504026113798
1161,0.016292596451462943
1162,0.005487968140284754
1163,0.012511388172940324
1164,0.016005652645594136
1165,0.018362846081321403
1166,0.008828526607695585
1167,0.008634466262899104
1168,0.006698398724052801
1169,0.006992550685959394
1170,0.030980230538331432
1171,0.050144925189934866
1172,0.012392397931582397
1173,0.005179272913948532
1174,0.027408690480983728
1175,0.04374639557343781
1176,0.006796476512439366
1177,0.01298388768097472
1178,0.003942843976477328
1179,0.0038851954795993617
1180,0.003285351217303295
1181,0.04502084623568206
1182,0.011792674541129478
1183,0.016124977600429826
1184,0.008895255727015178
1185,0.003670421801906941
1186,0.01126700791256897
1187,0.005298801152689878
1188,0.028660021595717584
1189,0.015459871162831087
1190,0.02388819642427445
1191,0.006015703207918588
1192,0.03709252501844665
1193,0.012695719544367469
1194,0.013151347677760238
1195,0.004098458896594545
1196,0.018768305173363718
1197,0.010366150795742367
1198,0.021548956194770787
1199,0.017720763297422882
1200,0.03130080417331798
1201,0.005904633044574576
1202,0.024170261581905925
1203,0.009276896629475773
1204,0.009117427071829297
1205,0.005325815822456087
1206,0.0028680239522643914
1207,0.00688932672790561
1208,0.005369979968439637
1209,0.004277330249712683
1210,0.006700910718165769
1211,0.051501399035241154
1212,0.036734372974218006
1213,0.014346110378129344
1214,0.0169344016301381
1215,0.0090456521923035
1216,0.017616061059081024
1217,0.005841195809997001
1218,0.0026372327478713224
1219,0.01504531544777464
1220,0.018711934293461865
1221,0.0226830518535416
