index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-04-10,12099.0,13.025,6.8608,0.0113074643771,108.11,13203.8353125,ARCA,
1,AABA US,2019-04-10,5122937.5,75.62,18.7776,1.05711439517,45788.53,1120.81730375,NASDAQ,
2,AAC US,2019-04-10,121282.0,2.1,100.5952,1.4560797498,51.66,773.82206825,NYSE,Healthcare-Services
3,AADR US,2019-04-10,8817.0,46.2441,11.5584,0.144515203157,109.83,502.4343565,ARCA,
4,AAL US,2019-04-10,5950393.0,33.31,27.1296,1.04231782819,14958.04,1063.2581005,NASDAQ,Airlines
5,AAMC US,2019-04-10,2167.5,29.8,108.544,0.206836960637,47.22,207.318519,AMEX,Diversified Finan Serv
6,AAME US,2019-04-10,2805.5,2.35,90.6496,-0.368389493826,47.36,415.52845325,NASDAQ,Insurance
7,AAN US,2019-04-10,354749.0,52.88,27.072,1.01285745639,3584.1,166.99442775,NYSE,Commercial Services
8,AAOI US,2019-04-10,596447.5,12.06,54.4448,1.6541570007,239.78,346.9369245,NASDAQ,Electronics
9,AAON US,2019-04-10,113136.5,44.79,29.5488,1.39139840567,2332.27,150.0290705,NASDAQ,Building Materials
10,AAPL US,2019-04-10,19788983.5,199.5,17.824,1.32627103469,940698.36,396.55209775,NASDAQ,Computers
11,AAP US,2019-04-10,786750.0,175.65,24.9408,0.919567136858,12588.86,147.73424175,NYSE,Retail
12,AAT US,2019-04-10,189012.5,45.51,16.0,0.442546517784,2153.78,143.50164925,NYSE,REITS
13,AA US,2019-04-10,2889260.0,29.1,33.856,1.93656963876,5398.53,553.31537875,NYSE,Mining
14,AAU US,2019-04-10,134483.0,0.5717,53.9904,0.0994331296186,63.87,2463.01347625,AMEX,Mining
15,AAWW US,2019-04-10,253947.0,49.11,34.9504,1.56271849841,1264.53,160.2079245,NASDAQ,Transportation
16,AAXJ US,2019-04-10,1441334.5,72.94,8.4544,0.768008366995,4566.04,2485.54878775,NASDAQ,
17,AAXN US,2019-04-10,348720.0,58.66,32.7744,1.76960989765,3467.35,155.98245075,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-04-10,1850179.0,19.48,11.1552,0.797869787975,42235.53,9284.89480525,NYSE,Electronics
19,ABBV US,2019-04-10,3810931.5,82.69,19.2384,0.81307685301,122229.44,334.91026425,NYSE,Pharmaceuticals
20,ABCB US,2019-04-10,225717.0,34.74,27.7568,1.39625304066,1653.11,146.2405845,NASDAQ,Banks
21,ABC US,2019-04-10,1298090.5,77.43,21.6384,0.943015137065,16344.69,206.9634365,NYSE,Pharmaceuticals
22,ABDC US,2019-04-10,42830.0,7.85,33.696,0.113031228562,101.07,863.1083515,NASDAQ,Investment Companies
23,ABEO US,2019-04-10,229606.0,7.24,59.8336,2.1430677088,347.16,363.97942875,NASDAQ,Biotechnology
24,ABEV US,2019-04-10,20778142.0,4.56,30.4896,0.983058910246,71714.4,165266.788582,NYSE,Beverages
25,ABG US,2019-04-10,117716.0,71.74,29.0752,1.02020991595,1398.87,121.8922395,NYSE,Retail
26,ABIL US,2019-04-10,63688.5,1.69,80.5888,0.369708230898,11.38,1249.7832655,NASDAQ,Aerospace/Defense
27,ABIO US,2019-04-10,35266.337684,5.75,128.0064,-0.511654020014,5.86,596.7186965,NASDAQ,Biotechnology
28,ABMD US,2019-04-10,638625.0,281.65,34.3104,1.54440169753,12698.42,143.43557425,NASDAQ,Healthcare-Products
29,ABM US,2019-04-10,279082.0,36.49,26.784,1.10262723027,2417.06,194.6826625,NYSE,Commercial Services
30,ABR US,2019-04-10,819086.0,13.49,15.6992,0.559371250287,1430.1,1877.94672575,NYSE,REITS
31,ABT US,2019-04-10,3619515.0,78.67,15.1232,1.04252896272,138181.52,425.22753025,NYSE,Healthcare-Products
32,ABTX US,2019-04-10,89830.5,35.49,29.7344,1.20356620744,769.14,160.48004475,NASDAQ,Banks
33,AB US,2019-04-10,149297.0,29.02,18.7072,0.630692736111,2805.02,220.78670475,NYSE,Diversified Finan Serv
34,ABUS US,2019-04-10,151643.5,3.96,76.4992,2.49380038202,222.24,461.24776225,NASDAQ,Biotechnology
35,ACAD US,2019-04-10,844911.0,26.67,41.8752,1.83069360432,3837.34,289.2994165,NASDAQ,Biotechnology
36,ACAMU US,2019-04-10,2200.0,10.01,4.6144,0.0114090420578,300.3,5858.5918335,NASDAQ,Holding Companies-Divers
37,ACA US,2019-04-10,287989.0,30.82,43.1744,1.00471680696,1498.63,201.1756765,NYSE,Engineering&Construction
38,ACBI US,2019-04-10,72348.0,18.0,25.0176,0.727014285171,446.8,154.09967875,NASDAQ,Banks
39,ACB US,2019-04-10,20157705.0,8.81,48.288,1.70652054383,8918.27,18580.525837,NYSE,Pharmaceuticals
40,ACCO US,2019-04-10,353636.0,8.53,28.5696,1.32248634496,875.36,624.539629,NYSE,Household Products/Wares
41,ACC US,2019-04-10,543228.0,47.44,16.0256,0.364020864539,6509.39,273.4157035,NYSE,REITS
42,ACER US,2019-04-10,20165.0,24.2,48.288,0.426747289765,244.11,261.819569,NASDAQ,Biotechnology
43,ACES US,2019-04-10,2616.5,27.902,14.4192,0.315511167059,32.09,377.28296875,BATS,
44,ACGL US,2019-04-10,639310.5,32.11,14.6752,0.764133506079,12956.99,467.220625,NASDAQ,Insurance
45,ACHC US,2019-04-10,568964.5,30.03,34.7264,1.23543975008,2656.04,245.31104875,NASDAQ,Healthcare-Services
46,ACHN US,2019-04-10,1138471.5,3.12,63.1552,2.2406608862,432.79,2223.54649675,NASDAQ,Biotechnology
47,ACH US,2019-04-10,38433.5,10.67,23.1424,0.802700762157,10451.92,323.156977,NYSE,Mining
48,ACHV US,2019-04-10,276209.5,3.79,97.536,0.275404068602,25.47,1071.3542785,NASDAQ,Biotechnology
