index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-02-07,17106.0,13.055,7.9744,-0.00145278976609,102.48,10160.3967117,ARCA,
1,AABA US,2019-02-07,4010219.0,69.94,25.7984,0.955041151016,42349.25,1122.06206925,NASDAQ,
2,AAC US,2019-02-07,195781.0,2.72,119.2064,1.00886275923,66.92,1041.0718855,NYSE,Healthcare-Services
3,AADR US,2019-02-07,13056.5,44.2709,15.456,0.25637089606,102.93,601.2632565,ARCA,
4,AAL US,2019-02-07,8390015.5,36.76,38.8224,1.44005916113,16930.97,757.9846575,NASDAQ,Airlines
5,AAMC US,2019-02-07,1223.0,28.8,122.24,-0.58778316009,47.03,191.7248875,AMEX,Diversified Finan Serv
6,AAME US,2019-02-07,2596.5,2.57,107.5776,-0.015411912634,51.91,353.630165,NASDAQ,Insurance
7,AAN US,2019-02-07,437946.5,50.4,34.6304,1.09364008014,3457.18,164.473419,NYSE,Commercial Services
8,AAOI US,2019-02-07,489475.5,17.39,55.1232,1.37557894741,344.3,271.50087225,NASDAQ,Electronics
9,AAON US,2019-02-07,76433.0,37.37,35.584,1.02327067057,1946.77,186.43904275,NASDAQ,Building Materials
10,AAPL US,2019-02-07,28858005.0,174.24,24.7552,1.17583241831,821590.39,466.4400415,NASDAQ,Computers
11,AAP US,2019-02-07,937460.5,157.22,32.0,0.87126806277,11460.35,167.952686,NYSE,Retail
12,AAT US,2019-02-07,125268.0,43.06,20.9792,0.502975681412,2033.38,156.1299625,NYSE,REITS
13,AA US,2019-02-07,3742338.5,28.55,44.3072,1.40310045034,5324.41,396.7025835,NYSE,Mining
14,AAU US,2019-02-07,121921.5,0.73,72.1664,0.0764723410806,81.5,1762.42291375,AMEX,Mining
15,AAWW US,2019-02-07,220967.0,52.65,41.568,1.24468270077,1347.33,164.03600025,NASDAQ,Transportation
16,AAXJ US,2019-02-07,1419289.5,69.16,12.0192,0.640775714694,4564.56,1278.7822705,NASDAQ,
17,AAXN US,2019-02-07,282975.0,52.12,38.4384,1.13904936753,3065.22,172.655776,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-02-07,2980507.0,19.6,15.5008,0.691073088892,42495.71,4513.32689,NYSE,Machinery-Constr&Mining
19,ABBV US,2019-02-07,7887093.0,79.08,29.1904,0.899279450185,118953.43,308.979433,NYSE,Pharmaceuticals
20,ABCB US,2019-02-07,348313.5,37.94,31.616,0.94434995837,1802.26,166.15256525,NASDAQ,Banks
21,ABC US,2019-02-07,1194845.5,86.64,27.6288,0.905824966615,18288.83,184.41442075,NYSE,Pharmaceuticals
22,ABDC US,2019-02-07,28770.5,7.64,37.76,0.140033737601,103.27,422.29208325,NASDAQ,Investment Companies
23,ABEO US,2019-02-07,389070.0,7.2,70.3104,1.40248631342,345.2,451.07423175,NASDAQ,Biotechnology
24,ABEV US,2019-02-07,26476211.5,4.88,27.9104,0.669640764725,76724.08,128828.806703,NYSE,Beverages
25,ABG US,2019-02-07,85131.0,73.63,36.2432,0.893640683151,1443.27,135.45121975,NYSE,Retail
26,ABIL US,2019-02-07,198490.5,1.93,92.96,0.498549681091,13.0,1211.66473,NASDAQ,Aerospace/Defense
27,ABIO US,2019-02-07,64666.5,0.39,115.9104,0.0818859351557,5.43,1402.912382,NASDAQ,Biotechnology
28,ABMD US,2019-02-07,415036.5,344.78,50.9312,1.53273261531,15544.68,146.5303175,NASDAQ,Healthcare-Products
29,ABM US,2019-02-07,433696.5,34.68,34.7328,1.0043292322,2289.9,234.68209675,NYSE,Commercial Services
30,ABR US,2019-02-07,801386.5,11.92,20.768,0.578615880303,1257.69,1166.899646,NYSE,REITS
31,ABT US,2019-02-07,4983263.0,73.49,23.0656,1.05800674772,129072.91,346.9876615,NYSE,Healthcare-Products
32,ABTX US,2019-02-07,67937.0,36.73,32.8,0.674925521088,805.78,230.318572,NASDAQ,Banks
33,AB US,2019-02-07,286923.5,29.97,29.92,0.859081809097,2888.3,318.51852125,NYSE,Diversified Finan Serv
34,ABUS US,2019-02-07,84430.5,3.74,80.8,1.49045002595,207.48,515.76050475,NASDAQ,Biotechnology
35,ACAD US,2019-02-07,1259040.5,22.91,50.0032,1.46681991167,3290.47,340.267788,NASDAQ,Biotechnology
