index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-04-05,12099.0,12.91,7.232,0.0120537193377,107.15,12983.865536,ARCA,
1,AABA US,2019-04-05,4047100.5,73.24,19.0912,1.06613236066,44347.42,1094.040238,NASDAQ,
2,AAC US,2019-04-05,161407.0,1.99,102.2464,1.32670731081,48.96,773.82206825,NYSE,Healthcare-Services
3,AADR US,2019-04-05,9437.0,45.93,12.1664,0.135773498733,109.08,580.75367575,ARCA,
4,AAL US,2019-04-05,6140877.5,33.93,27.5456,1.10427893349,15236.45,1052.165504,NASDAQ,Airlines
5,AAMC US,2019-04-05,7438.0,30.0,105.2992,0.030655698986,47.54,207.8620775,AMEX,Diversified Finan Serv
6,AAME US,2019-04-05,1335.5,2.74,91.3472,-0.312329623643,55.22,431.44227625,NASDAQ,Insurance
7,AAN US,2019-04-05,402836.0,53.03,28.2432,1.01762592642,3594.27,166.99442775,NYSE,Commercial Services
8,AAOI US,2019-04-05,640943.0,12.75,54.6624,1.64621306075,253.5,350.0587575,NASDAQ,Electronics
9,AAON US,2019-04-05,116772.0,45.84,30.3296,1.41496148876,2386.94,149.470996,NASDAQ,Building Materials
10,AAPL US,2019-04-05,24696466.5,195.69,18.304,1.31522538918,922733.14,378.42801675,NASDAQ,Computers
11,AAP US,2019-04-05,822689.5,174.0,26.0288,0.92256663029,12470.6,153.22527375,NYSE,Retail
12,AAT US,2019-04-05,186551.5,46.41,16.4224,0.438650479663,2196.38,141.936393,NYSE,REITS
13,AA US,2019-04-05,3088324.5,29.29,35.3792,1.93718596399,5433.78,515.505801,NYSE,Mining
14,AAU US,2019-04-05,134737.0,0.5767,54.8992,0.118789658348,64.43,2179.226136,AMEX,Mining
15,AAWW US,2019-04-05,227020.5,50.89,36.2496,1.60534759814,1310.37,159.5634845,NASDAQ,Transportation
16,AAXJ US,2019-04-05,1243599.0,72.61,8.9088,0.771568269542,4545.39,2048.208614,NASDAQ,
17,AAXN US,2019-04-05,342083.5,55.12,33.4976,1.75999357216,3242.68,155.98245075,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-04-05,1953888.0,19.65,11.712,0.790144595872,42604.11,9066.350168,NYSE,Electronics
19,ABBV US,2019-04-05,4108390.5,82.81,19.6224,0.7895014086,122406.82,303.079355,NYSE,Pharmaceuticals
20,ABCB US,2019-04-05,253107.5,35.66,28.3904,1.38413187252,1696.89,146.2405845,NASDAQ,Banks
21,ABC US,2019-04-05,1140830.5,75.97,21.8688,0.96238334767,16036.5,195.3614245,NYSE,Pharmaceuticals
22,ABDC US,2019-04-05,41517.0,7.59,33.5872,0.122667325344,97.73,704.77884425,NASDAQ,Investment Companies
23,ABEO US,2019-04-05,226526.0,7.63,62.2656,2.27297296624,365.86,395.784274,NASDAQ,Biotechnology
24,ABEV US,2019-04-05,31523540.0,4.5,30.944,0.972727242392,70770.79,172849.390703,NYSE,Beverages
25,ABG US,2019-04-05,117716.0,72.83,30.1184,1.03080375315,1420.12,124.64258025,NYSE,Retail
