index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-05-15,20352.5,12.95,6.4064,-0.00836591923495,107.49,13285.9260972,ARCA,
1,AABA US,2019-05-15,5490192.5,70.26,23.5264,1.40277722912,42543.01,536.78194625,NASDAQ,
2,AAC US,2019-05-15,119116.5,1.54,117.0304,0.244173869804,38.96,650.88922975,NYSE,Healthcare-Services
3,AADR US,2019-05-15,8907.0,45.07,11.7248,0.193514958973,100.28,443.1962605,ARCA,
4,AAL US,2019-05-15,4567761.0,32.34,26.752,1.42218471949,14385.97,633.10745925,NASDAQ,Airlines
5,AAMC US,2019-05-15,2322.5,21.85,97.5616,0.711975304369,34.73,211.544345,AMEX,Diversified Finan Serv
6,AAME US,2019-05-15,511.0,2.48,76.6336,-0.265825781996,49.95,343.1792695,NASDAQ,Insurance
7,AAN US,2019-05-15,492529.5,54.46,34.0096,1.32459462836,3685.71,159.62408,NYSE,Commercial Services
8,AAOI US,2019-05-15,710886.5,10.38,49.9328,1.86323431969,206.97,382.698911,NASDAQ,Electronics
9,AAON US,2019-05-15,125179.0,46.57,33.4912,1.52114656194,2427.01,163.4632515,NASDAQ,Building Materials
10,AAPL US,2019-05-15,33536752.5,188.66,20.6272,1.57850836639,868038.81,357.1180305,NASDAQ,Computers
11,AAP US,2019-05-15,836219.0,155.75,23.616,0.809728577672,11170.01,155.70906725,NYSE,Retail
12,AAT US,2019-05-15,121108.5,45.93,20.2112,0.738623311971,2204.93,160.04958525,NYSE,REITS
13,AA US,2019-05-15,3240983.0,25.01,31.9872,1.21609927151,4640.22,491.344128,NYSE,Mining
14,AAU US,2019-05-15,141625.5,0.4573,51.3792,0.236743699858,51.09,2055.8108795,AMEX,Mining
15,AAWW US,2019-05-15,294398.5,40.73,35.1872,1.26674977791,1052.94,164.06438625,NASDAQ,Transportation
16,AAXJ US,2019-05-15,1259264.0,67.41,10.2208,0.865125402672,4219.87,1332.2535035,NASDAQ,
17,AAXN US,2019-05-15,669635.5,66.33,36.4096,1.4519277999,3921.92,168.797044,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-05-15,1623077.0,18.69,11.1424,0.702190059725,40522.69,4375.626679,NYSE,Electronics
19,ABBV US,2019-05-15,3708808.5,78.44,21.376,1.12727061263,115960.38,314.387963,NYSE,Pharmaceuticals
20,ABCB US,2019-05-15,216371.0,36.57,31.296,1.29750063747,1740.19,141.67613525,NASDAQ,Banks
21,ABC US,2019-05-15,1291081.5,76.69,26.8544,1.06263318482,16118.47,175.52998475,NYSE,Pharmaceuticals
22,ABDC US,2019-05-15,23336.5,8.415,27.1168,0.231998670526,108.35,474.99872725,NASDAQ,Investment Companies
23,ABEO US,2019-05-15,339747.0,7.29,53.952,1.6382903665,358.39,320.10910925,NASDAQ,Biotechnology
24,ABEV US,2019-05-15,24738571.0,4.27,28.1216,0.885682986442,67155.49,124879.141698,NYSE,Beverages
25,ABG US,2019-05-15,89087.5,79.67,28.5952,0.840604329097,1545.9,129.90366475,NYSE,Retail
26,ABIL US,2019-05-15,57053.0,1.28,89.1776,0.495477437569,10.29,1093.49461425,NASDAQ,Aerospace/Defense
27,ABIO US,2019-05-15,969599.5,10.99,150.9056,0.907821299574,12.08,498.0637685,NASDAQ,Biotechnology
28,ABMD US,2019-05-15,800560.0,256.69,49.632,1.6991388213,11582.62,148.07284125,NASDAQ,Healthcare-Products
29,ABM US,2019-05-15,168502.0,37.85,24.6848,1.2267019777,2507.14,174.95593525,NYSE,Commercial Services
30,ABR US,2019-05-15,1461518.0,13.19,17.4784,0.617507517048,1403.94,1147.7030145,NYSE,REITS
31,ABT US,2019-05-15,3849070.0,76.03,18.7008,1.15263907225,134130.7,321.72607425,NYSE,Healthcare-Products
