index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-04-23,12704.0,12.735,6.1312,-0.014129700262,105.7,13036.371448,ARCA,
1,AABA US,2019-04-23,5731005.0,75.37,17.4336,1.09071878794,45637.16,1017.565371,NASDAQ,
2,AAC US,2019-04-23,103889.0,1.46,99.3792,1.60887193508,36.03,684.883388,NYSE,Healthcare-Services
3,AADR US,2019-04-23,5688.0,45.34,10.208,0.147910739765,105.42,454.3202835,ARCA,
4,AAL US,2019-04-23,5230768.0,33.48,24.7872,1.0063035727,15034.38,887.266252,NASDAQ,Airlines
5,AAMC US,2019-04-23,1136.0,29.5,98.08,-0.0348738101143,46.75,172.7597615,AMEX,Diversified Finan Serv
6,AAME US,2019-04-23,2352.0,2.58,80.4288,-0.388839711722,52.0,419.583178,NASDAQ,Insurance
7,AAN US,2019-04-23,241609.0,51.94,24.1088,1.00520999951,3520.39,148.437412,NYSE,Commercial Services
8,AAOI US,2019-04-23,576024.0,12.37,51.296,1.80903774767,246.02,329.5951255,NASDAQ,Electronics
9,AAON US,2019-04-23,104218.0,47.79,27.1872,1.49596841482,2488.48,157.3866025,NASDAQ,Building Materials
10,AAPL US,2019-04-23,23501030.0,204.53,16.1024,1.28788046031,964416.22,466.8316905,NASDAQ,Computers
11,AAP US,2019-04-23,755286.0,170.08,22.8608,0.883380203347,12189.66,156.9658875,NYSE,Retail
12,AAT US,2019-04-23,165548.0,43.69,16.1024,0.452152198251,2097.39,155.1798675,NYSE,REITS
13,AA US,2019-04-23,2815184.0,28.14,31.9744,1.9550715407,5220.44,604.2766245,NYSE,Mining
14,AAU US,2019-04-23,103287.0,0.5521,49.3248,0.143057364525,61.68,2707.885207,AMEX,Mining
15,AAWW US,2019-04-23,176243.0,49.07,33.664,1.7695375784,1268.56,158.9142095,NASDAQ,Transportation
16,AAXJ US,2019-04-23,892497.0,72.71,7.2768,0.762648498834,4580.73,2612.0921555,NASDAQ,
17,AAXN US,2019-04-23,347135.0,60.74,30.5728,1.94376522449,3590.75,170.3132305,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-04-23,1482427.0,20.74,10.2528,0.741414241957,44967.39,7734.2368045,NYSE,Electronics
19,ABBV US,2019-04-23,3091214.0,78.15,19.52,1.02929276479,115518.57,338.7077885,NYSE,Pharmaceuticals
20,ABCB US,2019-04-23,171248.0,34.77,26.4576,1.47036935563,1654.54,135.0116115,NASDAQ,Banks
21,ABC US,2019-04-23,1409113.0,71.06,23.7824,1.10702253095,15000.05,203.8462835,NYSE,Pharmaceuticals
22,ABDC US,2019-04-23,25406.0,8.02,30.6816,0.319474975814,103.26,936.9916415,NASDAQ,Investment Companies
23,ABEO US,2019-04-23,403571.0,7.99,57.0752,2.06874364607,384.26,372.364811,NASDAQ,Biotechnology
24,ABEV US,2019-04-23,23062842.0,4.43,30.0864,0.977050395674,69669.91,155873.261425,NYSE,Beverages
25,ABG US,2019-04-23,130915.0,73.3,26.9568,0.937567605666,1429.29,124.5323285,NYSE,Retail
26,ABIL US,2019-04-23,40174.0,1.53,78.1056,0.391113492564,10.31,1155.348932,NASDAQ,Aerospace/Defense
27,ABIO US,2019-04-23,120699.0,5.68,123.68,-0.186721396566,5.79,370.142268,NASDAQ,Biotechnology
28,ABMD US,2019-04-23,584686.0,260.93,37.2864,1.91796588604,11764.24,144.8321265,NASDAQ,Healthcare-Products
29,ABM US,2019-04-23,199624.0,37.5,23.3728,1.09848899254,2483.96,204.2610255,NYSE,Commercial Services
30,ABR US,2019-04-23,808169.0,13.6,14.2848,0.543063538883,1447.63,1403.6071465,NYSE,REITS
31,ABT US,2019-04-23,4671646.0,74.51,17.76,1.20479568559,130874.6,430.96199,NYSE,Healthcare-Products
32,ABTX US,2019-04-23,48256.0,35.93,30.7776,1.44775515586,778.67,141.0922315,NASDAQ,Banks
33,AB US,2019-04-23,189308.0,29.74,16.7296,0.641396008655,2874.62,339.248923,NYSE,Diversified Finan Serv
34,ABUS US,2019-04-23,178159.0,3.15,75.328,3.05502695506,176.78,662.00514,NASDAQ,Biotechnology
35,ACAD US,2019-04-23,924319.0,23.74,44.2112,2.28082311851,3415.77,281.913538,NASDAQ,Biotechnology
