index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-01-25,23282.0,12.7995,9.152,-0.00796098057262,95.36,10088.342156,ARCA,
1,AABA US,2019-01-25,5249841.0,64.0,27.6288,1.00450222432,38752.52,982.4701485,NASDAQ,
2,AAC US,2019-01-25,226116.0,2.27,123.1616,0.964258710195,55.85,875.0710595,NYSE,Healthcare-Services
3,AADR US,2019-01-25,9286.0,42.605,17.9584,0.279344736605,96.93,647.768169,ARCA,
4,AAL US,2019-01-25,7224537.0,33.66,42.3232,1.47300705751,15503.17,627.1752355,NASDAQ,Airlines
5,AAMC US,2019-01-25,4112.0,26.49,130.6432,-0.0555663729215,43.26,167.9216465,AMEX,Diversified Finan Serv
6,AAME US,2019-01-25,1843.0,2.98,102.016,0.316911171183,60.19,490.9289365,NASDAQ,Insurance
7,AAN US,2019-01-25,347343.0,49.41,37.024,1.09424297233,3389.27,161.666479,NYSE,Commercial Services
8,AAOI US,2019-01-25,388243.0,16.72,59.8912,1.40551697871,331.03,271.2424545,NASDAQ,Electronics
9,AAON US,2019-01-25,72023.0,36.79,37.3696,0.993436935723,1916.56,169.45519,NASDAQ,Building Materials
10,AAPL US,2019-01-25,26252103.0,152.7,25.5808,1.11226684177,722240.92,396.159157,NASDAQ,Computers
11,AAP US,2019-01-25,970831.0,156.31,32.9984,0.861983814896,11394.02,165.622103,NYSE,Retail
12,AAT US,2019-01-25,173329.0,40.82,22.1696,0.496395776283,1927.61,159.5827895,NYSE,REITS
13,AA US,2019-01-25,3892205.0,27.96,47.6096,1.37679939956,5214.37,385.56495,NYSE,Mining
14,AAU US,2019-01-25,220877.0,0.7147,72.8192,-0.0317884973198,79.79,1202.285944,AMEX,Mining
15,AAWW US,2019-01-25,243065.0,50.76,44.8576,1.17989584162,1298.96,156.832286,NASDAQ,Transportation
16,AAXJ US,2019-01-25,1004338.0,66.82,12.8896,0.623424662002,4410.12,1276.64933,NASDAQ,
17,AAXN US,2019-01-25,353605.0,48.43,41.3312,1.02084412914,2848.21,180.0742185,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-01-25,2431975.0,18.95,16.6656,0.690126333478,41086.41,3128.9116635,NYSE,Machinery-Constr&Mining
19,ABBV US,2019-01-25,4793311.0,85.88,29.3952,0.94215873341,129182.1,230.8436085,NYSE,Pharmaceuticals
20,ABCB US,2019-01-25,272385.0,35.27,34.9248,1.04763050027,1675.42,158.127612,NASDAQ,Banks
21,ABC US,2019-01-25,1224667.0,78.7,30.2016,0.976928822843,16607.7,187.442175,NYSE,Pharmaceuticals
22,ABDC US,2019-01-25,17563.0,6.76,36.3968,0.0825303946754,91.38,1053.5451085,NASDAQ,Investment Companies
23,ABEO US,2019-01-25,239940.0,6.91,70.8992,1.5313144439,331.3,362.332533,NASDAQ,Biotechnology
24,ABEV US,2019-01-25,26841248.0,4.48,27.8464,0.675099318217,70435.22,120468.426567,NYSE,Beverages
25,ABG US,2019-01-25,129702.0,68.92,34.5536,0.940590718229,1350.94,122.3691385,NYSE,Retail
26,ABIL US,2019-01-25,779454.0,2.12,107.84,0.491082264478,14.28,1483.806437,NASDAQ,Computers
27,ABIO US,2019-01-25,68908.0,0.425,117.8688,-0.0875686708107,5.92,3194.2796375,NASDAQ,Biotechnology
28,ABMD US,2019-01-25,335153.0,348.5,45.6448,1.49611665923,15696.28,141.193754,NASDAQ,Healthcare-Products
29,ABM US,2019-01-25,421616.0,33.96,37.6512,0.981760616737,2242.36,199.907718,NYSE,Commercial Services
30,ABR US,2019-01-25,661282.0,11.28,23.3664,0.58349285504,1190.17,1076.400116,NYSE,REITS
31,ABT US,2019-01-25,5308991.0,70.86,24.8448,1.01029419782,124453.76,298.0260885,NYSE,Healthcare-Products
32,ABTX US,2019-01-25,39697.0,35.51,35.9296,0.741603579994,775.08,184.926652,NASDAQ,Banks
33,AB US,2019-01-25,367735.0,30.01,34.144,0.923019065744,2892.15,341.523517,NYSE,Diversified Finan Serv
34,ABUS US,2019-01-25,125694.0,3.51,82.208,1.65856388623,194.73,373.4652205,NASDAQ,Biotechnology
35,ACAD US,2019-01-25,1533081.0,21.64,60.8512,1.70717905408,3108.07,270.879803,NASDAQ,Biotechnology
36,ACA US,2019-01-25,161734.0,29.0,44.4928,0.605046393907,1414.2,231.9383205,NYSE,Engineering&Construction
37,ACBI US,2019-01-25,107190.0,18.39,31.0912,0.663714582437,480.12,192.9672345,NASDAQ,Banks
38,ACB US,2019-01-25,30339410.0,6.62,75.9296,1.25012892608,6606.13,5867.8750885,NYSE,Pharmaceuticals
39,ACCO US,2019-01-25,542519.0,8.68,40.8064,1.1541777523,891.78,606.274026,NYSE,Household Products/Wares
40,ACC US,2019-01-25,634606.0,44.05,21.184,0.386918362961,6036.24,236.385822,NYSE,REITS
41,ACER US,2019-01-25,20383.0,23.9,83.8336,0.398692920855,240.27,275.1668975,NASDAQ,Biotechnology
42,ACES US,2019-01-25,5953.0,24.6882,26.4448,0.0479444125447,20.99,378.6511465,BATS,
43,ACET US,2019-01-25,144004.0,1.25,109.6064,0.963384671704,38.46,817.192286,NASDAQ,Chemicals
44,ACGL US,2019-01-25,773091.0,28.8,20.3136,0.660479973041,11656.06,327.0935615,NASDAQ,Insurance
45,ACHC US,2019-01-25,731499.0,27.78,39.648,0.978118822053,2451.75,238.70536,NASDAQ,Healthcare-Services
46,ACHN US,2019-01-25,1304857.0,2.19,91.8208,1.62841793534,303.57,2870.0511835,NASDAQ,Biotechnology
47,ACH US,2019-01-25,46525.0,8.99,30.3104,0.629832454524,7327.21,284.815773,NYSE,Mining
48,ACHV US,2019-01-25,81503.0,1.465,129.248,0.678152287209,9.85,1161.4395615,NASDAQ,Biotechnology
49,ACIA US,2019-01-25,228449.0,43.19,41.0368,1.13949510713,1746.74,152.399167,NASDAQ,Telecommunications
50,ACIM US,2019-01-25,12130.0,73.7037,23.1872,0.360589805948,162.15,489.1860265,ARCA,
51,ACIU US,2019-01-25,119496.0,10.3,81.5232,1.17361724458,694.76,244.9249765,NASDAQ,Pharmaceuticals
52,ACIW US,2019-01-25,455456.0,28.61,30.8864,1.08395080895,3318.18,220.3725655,NASDAQ,Software
53,ACLS US,2019-01-25,178440.0,18.8,44.4672,1.3873017735,609.35,188.0969745,NASDAQ,Semiconductors
54,ACMR US,2019-01-25,9166.0,9.75,71.296,0.470121416586,156.04,270.6740625,NASDAQ,Semiconductors
55,ACM US,2019-01-25,509874.0,30.01,29.9008,1.00485922281,4691.52,254.866165,NYSE,Engineering&Construction
56,ACNB US,2019-01-25,11281.0,36.53,66.1568,0.0642634007325,257.25,236.759,NASDAQ,Banks
57,ACN US,2019-01-25,1570518.0,150.15,22.3744,1.03885790299,95856.99,180.1567275,NYSE,Computers
58,ACOR US,2019-01-25,688323.0,15.56,58.848,1.23237115382,740.01,238.8894055,NASDAQ,Biotechnology
59,ACP US,2019-01-25,93082.0,11.12,19.6224,0.278669536469,145.38,462.677643,NYSE,
60,ACRE US,2019-01-25,251150.0,14.11,22.4704,0.48722882048,404.94,392.263063,NYSE,REITS
61,ACRS US,2019-01-25,363619.0,6.27,66.8672,1.03965719129,256.67,486.3505025,NASDAQ,Pharmaceuticals
62,ACRX US,2019-01-25,1925438.0,2.52,82.5216,1.30852617389,187.71,2539.9011395,NASDAQ,Pharmaceuticals
63,ACSG US,2019-01-25,0.0,24.98,2.3936,0.000410190324389,7.49,616.0348195,ARCA,
64,ACSI US,2019-01-25,920.0,30.87,18.4896,0.164700517892,52.48,2858.532657,BATS,
65,ACST US,2019-01-25,306629.0,1.03,82.496,0.478559795656,80.47,4633.2081305,NASDAQ,Pharmaceuticals
66,ACTG US,2019-01-25,80563.0,3.09,52.3904,0.531358029503,153.39,385.9148355,NASDAQ,Commercial Services
67,ACT US,2019-01-25,2991.0,22.37,17.1008,0.24457553161,11.74,235.2937685,NASDAQ,
68,AC US,2019-01-25,8491.0,39.94,67.8784,0.299526060055,902.55,166.061431,NYSE,Diversified Finan Serv
69,ACU US,2019-01-25,7392.0,15.9,84.9024,0.318775135956,53.57,223.450362,AMEX,Household Products/Wares
70,ACV US,2019-01-25,20452.0,20.67,23.872,0.450909945794,212.38,400.911544,NYSE,
71,ACWF US,2019-01-25,102357.0,27.82,15.7376,0.490730350462,137.71,1195.6656795,ARCA,
72,ACWI US,2019-01-25,4365374.0,67.62,14.4704,0.803849431807,10454.05,4075.180959,NASDAQ,
73,ACWV US,2019-01-25,211564.0,83.75,10.976,0.550212588863,3735.25,529.816543,BATS,
74,ACWX US,2019-01-25,4044711.0,44.09,11.6352,0.578448289017,4056.28,7697.3499905,NASDAQ,
75,ACY US,2019-01-25,675.0,10.2504,76.9472,0.117578416037,15.85,159.7485045,AMEX,Diversified Finan Serv
76,ADAP US,2019-01-25,218242.0,4.49,90.2016,1.17601928055,469.52,272.1383165,NASDAQ,Biotechnology
77,ADBE US,2019-01-25,2316128.0,242.56,31.5136,1.33555335712,118401.67,165.258503,NASDAQ,Software
78,ADC US,2019-01-25,146546.0,61.82,22.2464,0.41171997762,2131.65,176.764133,NYSE,REITS
79,ADES US,2019-01-25,58230.0,11.51,42.784,0.863765506564,229.23,213.7319895,NASDAQ,Coal
80,ADIL US,2019-01-25,387300.0,5.95,159.04,0.287553960126,39.01,741.3021645,NASDAQ,Biotechnology
81,ADI US,2019-01-25,1937272.0,94.75,28.0576,1.10056322604,35072.62,220.983801,NASDAQ,Semiconductors
82,ADMA US,2019-01-25,222178.0,3.23,94.0672,0.840508291302,149.71,640.779331,NASDAQ,Biotechnology
83,ADMP US,2019-01-25,269338.0,2.91,75.0848,0.920744309106,137.62,1085.6752165,NASDAQ,Pharmaceuticals
84,ADMS US,2019-01-25,378168.0,8.66,68.4288,1.52528721442,236.73,266.730507,NASDAQ,Pharmaceuticals
85,ADM US,2019-01-25,2178742.0,43.67,20.4288,0.815451585651,24483.34,447.7592285,NYSE,Agriculture
86,ADNT US,2019-01-25,2339678.0,18.89,72.4864,1.53982587053,1764.24,367.7618025,NYSE,Auto Parts&Equipment
87,ADOM US,2019-01-25,306590.0,0.2303,137.0048,0.803960496914,16.75,2141.3848895,NASDAQ,Auto Manufacturers
88,ADP US,2019-01-25,1544930.0,134.75,22.976,1.04328035927,58984.45,192.226155,NASDAQ,Commercial Services
89,ADRA US,2019-01-25,142.0,29.9,18.7776,0.0832268956115,17.94,369.879005,NASDAQ,
90,ADRD US,2019-01-25,13956.0,20.51,12.4928,0.189394551327,42.05,626.700039,NASDAQ,
91,ADRE US,2019-01-25,3165.0,38.91,17.1776,0.167199467352,130.35,346.399893,NASDAQ,
92,ADRO US,2019-01-25,287388.0,2.58,88.64,1.78701588097,204.86,744.0379665,NASDAQ,Biotechnology
93,ADRU US,2019-01-25,179.0,19.76,12.832,0.0258207678707,12.84,411.0647755,NASDAQ,
94,ADSK US,2019-01-25,1402094.0,136.05,35.104,1.46736512373,29796.15,168.8276955,NASDAQ,Software
95,ADS US,2019-01-25,522853.0,174.63,32.544,1.26980797434,9512.71,141.5734685,NYSE,Diversified Finan Serv
96,ADSW US,2019-01-25,210139.0,24.3,26.6432,0.667260857527,2154.47,238.0161715,NYSE,Environmental Control
97,ADTN US,2019-01-25,202500.0,13.56,48.1024,1.01924282944,646.14,286.768281,NASDAQ,Telecommunications
98,ADT US,2019-01-25,1370942.0,7.06,47.7952,1.07805244693,5341.51,1419.3149525,NYSE,Electronics
99,ADUS US,2019-01-25,157657.0,61.9,45.8688,0.935753273391,810.79,157.802694,NASDAQ,Healthcare-Services
100,ADVM US,2019-01-25,115753.0,3.1,72.1792,1.58283142665,194.89,451.9408695,NASDAQ,Biotechnology
101,ADXS US,2019-01-25,572625.0,0.3218,154.1376,0.913467853876,22.43,1709.438788,NASDAQ,Biotechnology
102,ADX US,2019-01-25,189709.0,13.46,18.72,0.790067190668,1357.69,770.8034585,NYSE,
103,AEE US,2019-01-25,1048039.0,68.75,20.5504,0.375434650271,16777.75,229.2666575,NYSE,Electric
104,AEF US,2019-01-25,52608.0,6.97,19.6416,0.182805629112,620.11,871.5659955,AMEX,
105,AEGN US,2019-01-25,78194.0,18.29,40.6144,0.991262841035,591.02,172.706091,NASDAQ,Engineering&Construction
106,AEG US,2019-01-25,1309547.0,5.13,20.1472,0.707385417218,10825.7,19595.6167185,NYSE,Insurance
107,AEHR US,2019-01-25,372689.0,1.07,117.0176,0.220432836675,23.92,1300.5166565,NASDAQ,Semiconductors
