index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-01-22,15820.5,12.8051,9.5168,-0.00692319852423,95.4,10104.6302587,ARCA,
1,AABA US,2019-01-22,5600535.5,64.64,28.5056,0.997661228963,39140.05,980.932696,NASDAQ,
2,AAC US,2019-01-22,296358.0,2.77,128.4096,1.00841133093,68.15,863.001237,NYSE,Healthcare-Services
3,AADR US,2019-01-22,16901.5,42.87,18.9056,0.29783012746,97.53,686.73847,ARCA,
4,AAL US,2019-01-22,6492151.0,33.97,43.648,1.46579910604,15645.95,608.42389775,NASDAQ,Airlines
5,AAMC US,2019-01-22,1458.5,26.94,126.1568,-0.103334797062,43.99,161.19997325,AMEX,Diversified Finan Serv
6,AAME US,2019-01-22,2701.0,2.82,93.4592,0.154290224221,56.96,669.38463,NASDAQ,Insurance
7,AAN US,2019-01-22,359769.0,48.44,37.8688,1.11859672314,3322.73,159.03691575,NYSE,Commercial Services
8,AAOI US,2019-01-22,412095.0,16.59,62.2144,1.41766391356,328.46,237.52868075,NASDAQ,Electronics
9,AAON US,2019-01-22,70155.0,37.66,37.952,1.02525521546,1961.88,157.129926,NASDAQ,Building Materials
10,AAPL US,2019-01-22,27275635.5,156.82,26.496,1.1085794636,741727.71,410.42481025,NASDAQ,Computers
11,AAP US,2019-01-22,1163203.5,167.61,32.6208,0.867296691609,12217.72,173.53796975,NYSE,Retail
12,AAT US,2019-01-22,175883.0,40.73,23.072,0.499524147952,1923.36,161.13785425,NYSE,REITS
13,AA US,2019-01-22,3470210.5,29.27,49.3056,1.40507982008,5458.68,370.0913855,NYSE,Mining
14,AAU US,2019-01-22,207920.5,0.7507,75.808,-0.0142323984753,83.81,1320.662178,AMEX,Mining
15,AAWW US,2019-01-22,225463.0,50.55,46.5984,1.26451532822,1293.59,158.4616035,NASDAQ,Transportation
16,AAXJ US,2019-01-22,1020983.0,66.9,13.3824,0.625845748292,4415.4,1219.03181325,NASDAQ,
17,AAXN US,2019-01-22,359738.0,50.19,42.272,0.987549302074,2951.72,179.835265,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-01-22,1679194.0,19.45,17.1264,0.694007591591,42170.48,2717.5867715,NYSE,Machinery-Constr&Mining
19,ABBV US,2019-01-22,5178602.5,89.5,30.1504,0.950035149465,134627.36,232.6618635,NYSE,Pharmaceuticals
20,ABCB US,2019-01-22,274051.0,36.24,35.5264,1.03257384534,1721.5,158.7862225,NASDAQ,Banks
21,ABC US,2019-01-22,1309251.5,79.86,30.7072,0.949394806404,16852.49,187.09945425,NYSE,Pharmaceuticals
22,ABDC US,2019-01-22,25819.5,6.71,37.9456,0.0895885352807,90.7,1215.85891025,NASDAQ,Investment Companies
23,ABEO US,2019-01-22,246821.0,7.26,70.9248,1.47975860506,348.08,346.55836475,NASDAQ,Biotechnology
24,ABEV US,2019-01-22,24248514.5,4.75,28.1024,0.678712658892,74680.2,121069.691822,NYSE,Beverages
25,ABG US,2019-01-22,138422.5,72.63,35.6224,0.917832502687,1423.66,121.78354825,NYSE,Retail
26,ABIL US,2019-01-22,314267.0,2.14,103.072,0.369419148631,14.42,1591.37370125,NASDAQ,Computers
27,ABIO US,2019-01-22,77150.5,0.4248,119.5904,0.100554201057,5.91,2788.8656615,NASDAQ,Biotechnology
28,ABMD US,2019-01-22,385337.5,333.74,46.7072,1.49454457957,15031.49,139.64497325,NASDAQ,Healthcare-Products
29,ABM US,2019-01-22,502801.5,35.98,38.6496,0.972884099034,2375.74,207.139414,NYSE,Commercial Services
30,ABR US,2019-01-22,703963.0,11.33,23.6864,0.572085689629,1195.44,1074.7263175,NYSE,REITS
31,ABT US,2019-01-22,5371789.5,71.42,24.6912,0.987663462311,125437.31,308.2226655,NYSE,Healthcare-Products
32,ABTX US,2019-01-22,41287.0,36.34,37.2544,0.770846358409,793.2,189.81360525,NASDAQ,Banks
33,AB US,2019-01-22,394517.0,30.09,35.8592,0.954469289137,2899.86,334.32845825,NYSE,Diversified Finan Serv
34,ABUS US,2019-01-22,153017.5,3.69,83.1424,1.65617413934,204.71,364.7889805,NASDAQ,Biotechnology
35,ACAD US,2019-01-22,1616076.0,21.07,63.6288,1.67548635423,3026.2,303.796606,NASDAQ,Biotechnology
36,ACA US,2019-01-22,176622.0,29.81,43.6032,0.590699282556,1453.7,229.36405525,NYSE,Engineering&Construction
37,ACBI US,2019-01-22,110373.0,18.17,29.9584,0.651295779667,474.38,197.87001625,NASDAQ,Banks
38,ACB US,2019-01-22,27851382.5,6.44,79.8272,1.2187405704,6426.51,6139.733518,NYSE,Pharmaceuticals
39,ACCO US,2019-01-22,584173.5,8.83,42.8352,1.08935483518,907.19,615.013074,NYSE,Household Products/Wares
40,ACC US,2019-01-22,627508.0,43.41,21.6128,0.384543446085,5948.54,222.28734525,NYSE,REITS
41,ACER US,2019-01-22,23890.0,24.99,86.7392,0.500977529106,251.22,327.708597,NASDAQ,Biotechnology
42,ACES US,2019-01-22,5996.0,24.6772,27.2192,0.0576532449961,20.98,373.43020775,BATS,
