index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-06-12,33701.0,13.25,7.744,0.0406193879957,117.93,13327.4846912,ARCA,
1,AABA US,2019-06-12,6487414.0,67.13,24.3712,1.13967238767,34874.8,568.322667,NASDAQ,
2,AAC US,2019-06-12,407468.0,0.7911,142.6688,1.17973758028,20.02,1154.68111425,NYSE,Healthcare-Services
3,AADR US,2019-06-12,6298.5,48.24,13.6896,0.146495260142,104.92,460.572407,ARCA,
4,AAL US,2019-06-12,6044533.5,30.58,28.8704,1.39363810771,13603.06,990.912098,NASDAQ,Airlines
5,AAMC US,2019-06-12,7492.5,13.4076,131.3536,1.43831861305,21.31,258.03300325,AMEX,Diversified Finan Serv
6,AAME US,2019-06-12,185.0,2.43,73.5232,-0.112064983237,48.95,899.99972775,NASDAQ,Insurance
7,AAN US,2019-06-12,426910.5,59.05,31.5776,1.24597662391,3996.35,174.05389275,NYSE,Commercial Services
8,AAOI US,2019-06-12,373111.5,9.12,49.2736,1.38445758053,181.85,319.15493125,NASDAQ,Electronics
9,AAON US,2019-06-12,104017.5,47.97,32.1344,1.41398855125,2499.97,153.0671165,NASDAQ,Building Materials
10,AAPL US,2019-06-12,24607152.5,194.81,21.7088,1.42364380193,896335.42,366.27341275,NASDAQ,Computers
11,AAP US,2019-06-12,890269.0,152.17,25.2928,0.837695222024,10916.2,152.6865065,NYSE,Retail
12,AAT US,2019-06-12,176248.5,45.07,21.0176,0.71236672492,2177.08,152.66914975,NYSE,REITS
13,AA US,2019-06-12,3055795.5,21.67,31.8272,1.19792847068,4020.54,474.740701,NYSE,Mining
14,AAU US,2019-06-12,180817.5,0.4756,64.1216,0.0785913746155,53.14,1606.17607925,AMEX,Mining
15,AAWW US,2019-06-12,293285.0,41.43,36.5824,1.29725796137,1071.04,153.298064,NASDAQ,Transportation
16,AAXJ US,2019-06-12,1055696.5,68.08,9.2928,0.709092495799,4043.95,1572.909605,NASDAQ,
17,AAXN US,2019-06-12,576543.5,70.43,32.5632,1.35039254159,4164.35,161.04299525,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-06-12,1985696.0,19.43,11.3408,0.741333789842,42127.12,6682.0804355,NYSE,Electronics
19,ABBV US,2019-06-12,3495445.5,78.17,20.6528,0.922634185422,115561.23,253.892047,NYSE,Pharmaceuticals
20,ABCB US,2019-06-12,233559.5,37.98,28.0,1.04466764344,1807.29,154.49531925,NASDAQ,Banks
21,ABC US,2019-06-12,1037801.5,84.72,24.288,0.890924996174,17806.19,172.62518175,NYSE,Pharmaceuticals
22,ABDC US,2019-06-12,29336.0,8.12,24.4864,0.0668530747698,104.55,893.0081955,NASDAQ,Investment Companies
