index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-05-22,23255.5,12.725,6.5024,-0.0102473091212,105.62,13368.1527782,ARCA,
1,AABA US,2019-05-22,6391344.5,65.37,24.9088,1.31526853815,39582.07,517.9713865,NASDAQ,
2,AAC US,2019-05-22,197083.5,1.28,122.4576,0.548308069501,32.39,840.6128985,NYSE,Healthcare-Services
3,AADR US,2019-05-22,9383.5,45.5384,12.0768,0.284767442982,101.32,435.10864025,ARCA,
4,AAL US,2019-05-22,4420043.0,31.3,25.888,1.31434387663,13923.34,671.3564015,NASDAQ,Airlines
5,AAMC US,2019-05-22,2294.5,20.9866,114.1248,0.722378305855,33.35,256.03613425,AMEX,Diversified Finan Serv
6,AAME US,2019-05-22,86.0,2.26,75.2,-0.207971310103,45.52,138.50437275,NASDAQ,Insurance
7,AAN US,2019-05-22,523003.5,56.2,34.2464,1.40765059233,3803.47,155.51328675,NYSE,Commercial Services
8,AAOI US,2019-05-22,773464.5,9.52,50.9376,1.45886539891,189.83,509.9339015,NASDAQ,Electronics
9,AAON US,2019-05-22,113509.5,47.92,32.8576,1.42988959403,2497.36,164.8602945,NASDAQ,Building Materials
10,AAPL US,2019-05-22,31834581.5,186.6,20.544,1.52349038672,858560.59,363.6564795,NASDAQ,Computers
11,AAP US,2019-05-22,922406.5,161.3,23.2064,0.902381960595,11568.04,150.323089,NYSE,Retail
12,AAT US,2019-05-22,122740.5,45.97,19.1168,0.645551952604,2206.85,159.586775,NYSE,REITS
13,AA US,2019-05-22,3013675.0,24.74,32.2304,1.18321305381,4590.13,473.84143725,NYSE,Mining
14,AAU US,2019-05-22,106762.0,0.4465,62.784,-0.342102719193,49.89,2097.32901825,AMEX,Mining
15,AAWW US,2019-05-22,218122.5,40.35,33.6192,1.29274339497,1043.12,153.85238,NASDAQ,Transportation
16,AAXJ US,2019-05-22,2320737.0,66.48,9.9776,0.811015954838,4081.87,1332.83341625,NASDAQ,
17,AAXN US,2019-05-22,780343.5,67.84,36.3072,1.38848008772,4011.21,193.28731125,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-05-22,1919566.0,18.88,11.776,0.758231463108,40934.64,5053.178886,NYSE,Electronics
19,ABBV US,2019-05-22,3983871.0,80.88,21.9392,1.26668803461,119567.51,328.27979925,NYSE,Pharmaceuticals
20,ABCB US,2019-05-22,194688.0,36.34,29.6576,1.28770087874,1729.25,141.67613525,NASDAQ,Banks
21,ABC US,2019-05-22,1205922.0,80.57,26.4384,1.11134806136,16933.96,173.08094375,NYSE,Pharmaceuticals
22,ABDC US,2019-05-22,26983.0,8.58,25.5424,0.129510924817,110.47,474.99872725,NASDAQ,Investment Companies
23,ABEO US,2019-05-22,358566.0,7.42,52.9472,1.60023929372,364.78,309.13235275,NASDAQ,Biotechnology
24,ABEV US,2019-05-22,33207723.5,4.21,28.3328,0.905797476274,66211.86,166782.512887,NYSE,Beverages
25,ABG US,2019-05-22,89087.5,78.66,27.6352,0.908542379193,1526.3,127.196509,NYSE,Retail
26,ABIL US,2019-05-22,85906.5,1.28,97.312,1.147565503,10.29,1122.46090425,NASDAQ,Aerospace/Defense
27,ABIO US,2019-05-22,196279.0,7.95,145.2096,0.160615513445,10.37,460.0391465,NASDAQ,Biotechnology
28,ABMD US,2019-05-22,570379.5,260.34,47.9424,1.85707124339,11747.32,130.987019,NASDAQ,Healthcare-Products
29,ABM US,2019-05-22,157123.5,37.87,24.4416,1.10139675011,2508.47,162.67949675,NYSE,Commercial Services
30,ABR US,2019-05-22,2230774.0,13.09,18.0032,0.727393040527,1530.06,1308.67450675,NYSE,REITS
31,ABT US,2019-05-22,3749482.5,76.03,18.1504,1.15246307065,134130.7,283.929296,NYSE,Healthcare-Products
32,ABTX US,2019-05-22,61316.0,35.42,32.3648,0.881728415735,755.92,166.73073475,NASDAQ,Banks
33,AB US,2019-05-22,213357.5,29.04,19.8784,0.651908875806,2758.64,262.663477,NYSE,Diversified Finan Serv
34,ABUS US,2019-05-22,196836.0,2.33,83.0528,1.47791711661,132.46,568.8448325,NASDAQ,Biotechnology
35,ACAD US,2019-05-22,664098.0,25.54,46.9888,2.19893929655,3682.0,203.30736925,NASDAQ,Biotechnology
36,ACAM US,2019-05-22,9000.9,9.5,100.0,0.0527905809718,290.29,,NASDAQ,Holding Companies-Divers
37,ACAMU US,2019-05-22,1850.0,10.04,2.8224,-0.0074846187377,306.8,1342.430232,NASDAQ,Holding Companies-Divers
38,ACA US,2019-05-22,163951.5,36.37,42.7648,0.987331082588,1758.46,225.94601775,NYSE,Engineering&Construction
39,ACBI US,2019-05-22,103559.0,17.48,27.0272,0.765412244412,421.34,174.0508145,NASDAQ,Banks
40,ACB US,2019-05-22,15734255.5,8.66,39.6544,1.36402608726,8805.93,18114.4235355,NYSE,Pharmaceuticals
41,ACCO US,2019-05-22,400427.0,7.96,32.8832,1.05111572037,812.63,624.5530475,NYSE,Household Products/Wares
42,ACC US,2019-05-22,612342.0,46.46,16.3648,0.431692237246,6377.11,240.1933485,NYSE,REITS
43,ACER US,2019-05-22,55431.0,19.71,67.2064,0.701527253612,198.82,257.49627575,NASDAQ,Biotechnology
44,ACES US,2019-05-22,5552.0,28.1299,14.6432,0.196449123034,60.48,286.6654525,BATS,
45,ACGL US,2019-05-22,990986.5,34.4,15.136,0.689329792451,13890.84,419.372525,NASDAQ,Insurance
46,ACHC US,2019-05-22,385730.0,33.43,35.0272,1.55549757577,2965.28,186.259035,NASDAQ,Healthcare-Services
47,ACHN US,2019-05-22,978859.0,2.87,76.352,2.35074083184,398.14,2614.15744225,NASDAQ,Biotechnology
48,ACH US,2019-05-22,56677.5,8.93,27.0144,0.638926967056,9386.03,257.84152925,NYSE,Mining
49,ACHV US,2019-05-22,173179.0,3.5,83.6416,1.45092802954,24.03,1022.08831175,NASDAQ,Biotechnology
50,ACIA US,2019-05-22,786278.5,47.95,38.4896,1.39233173506,1946.71,180.6141375,NASDAQ,Telecommunications
51,ACIM US,2019-05-22,4042.0,78.305,8.064,0.141419190963,172.27,464.27310425,ARCA,
