index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-03-05,13522.0,12.855,7.5904,-0.027442388721,100.91,13335.2108845,ARCA,
1,AABA US,2019-03-05,4944356.0,76.01,20.1472,0.921768054308,46024.68,1016.365246,NASDAQ,
2,AAC US,2019-03-05,220085.0,2.54,104.9408,1.01112788791,62.49,685.969905,NYSE,Healthcare-Services
3,AADR US,2019-03-05,7734.0,45.69,14.3104,0.199449615382,102.8,653.863576,ARCA,
4,AAL US,2019-03-05,5868318.0,33.72,30.5216,1.37069072686,15142.15,1223.990118,NASDAQ,Airlines
5,AAMC US,2019-03-05,4367.0,39.4,121.6896,-0.0807369643869,62.44,157.234475,AMEX,Diversified Finan Serv
6,AAME US,2019-03-05,981.0,2.85,90.976,-0.26924457145,57.57,360.6103065,NASDAQ,Insurance
7,AAN US,2019-03-05,443188.0,54.29,38.0544,0.993381419224,3648.45,164.429886,NYSE,Commercial Services
8,AAOI US,2019-03-05,1851537.0,13.97,62.4384,1.31614140069,277.76,457.910351,NASDAQ,Electronics
9,AAON US,2019-03-05,125713.0,41.78,32.0064,1.01922454207,2171.58,180.133863,NASDAQ,Building Materials
10,AAPL US,2019-03-05,19356486.0,175.85,18.7456,1.15585816824,829181.99,487.4478785,NASDAQ,Computers
11,AAP US,2019-03-05,1451772.0,158.4,33.4784,0.849192983134,11352.55,163.921323,NYSE,Retail
12,AAT US,2019-03-05,112112.0,43.98,18.2016,0.47019236405,2081.38,152.0540965,NYSE,REITS
13,AA US,2019-03-05,3380055.0,29.16,37.5552,1.31589492722,5409.13,588.0057795,NYSE,Mining
14,AAU US,2019-03-05,221012.0,0.635,58.9696,0.268970825511,70.95,1609.3518585,AMEX,Mining
15,AAWW US,2019-03-05,263154.0,51.92,39.4304,1.44605599294,1336.89,172.4994575,NASDAQ,Transportation
16,AAXJ US,2019-03-05,1026464.0,69.64,9.6576,0.656486010587,4596.24,1266.66391,NASDAQ,
17,AAXN US,2019-03-05,705234.0,51.2,36.7296,1.21136149879,3012.06,207.664688,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-03-05,3333670.0,19.37,12.8192,0.715179252618,41997.03,6951.1092185,NYSE,Machinery-Constr&Mining
19,ABBV US,2019-03-05,4518333.0,79.46,22.5792,0.842938674322,117210.14,350.4214405,NYSE,Pharmaceuticals
20,ABCB US,2019-03-05,290027.0,40.78,25.792,0.992678751967,1937.01,162.1897465,NASDAQ,Banks
21,ABC US,2019-03-05,648045.0,80.48,23.2,0.958347676053,16988.51,171.8349155,NYSE,Pharmaceuticals
