index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-04-24,12704.0,12.707,6.08,-0.00642470229354,105.47,13036.371448,ARCA,
1,AABA US,2019-04-24,4736303.0,76.07,17.216,1.08662841671,46061.01,1007.1178325,NASDAQ,
2,AAC US,2019-04-24,124805.0,1.62,105.856,1.7044887009,39.98,684.883388,NYSE,Healthcare-Services
3,AADR US,2019-04-24,7942.0,45.78,10.048,0.156308955218,106.44,454.3202835,ARCA,
4,AAL US,2019-04-24,4106902.0,33.97,24.4224,0.991982217198,15254.42,883.0789345,NASDAQ,Airlines
5,AAMC US,2019-04-24,658.0,28.38,96.0,-0.0431307843374,44.97,172.7597615,AMEX,Diversified Finan Serv
6,AAME US,2019-04-24,2352.0,2.49,77.9584,-0.354093468316,50.19,419.583178,NASDAQ,Insurance
7,AAN US,2019-04-24,237794.0,52.92,23.8848,1.03684030755,3586.82,148.437412,NYSE,Commercial Services
8,AAOI US,2019-04-24,559695.0,12.4,50.2976,1.73494234084,246.62,365.228186,NASDAQ,Electronics
9,AAON US,2019-04-24,101808.0,48.83,27.5968,1.57293261307,2542.64,157.3866025,NASDAQ,Building Materials
10,AAPL US,2019-04-24,19775114.0,207.48,15.9232,1.29407139038,978326.29,463.1880905,NASDAQ,Computers
11,AAP US,2019-04-24,772926.0,172.47,22.6624,0.917001640064,12360.95,146.9245525,NYSE,Retail
12,AAT US,2019-04-24,165548.0,45.11,16.3008,0.500201067369,2165.56,155.1798675,NYSE,REITS
13,AA US,2019-04-24,3494861.0,28.53,32.48,1.76448400869,5292.79,604.2766245,NYSE,Mining
14,AAU US,2019-04-24,83266.0,0.5503,48.288,0.103879820224,61.48,2707.885207,AMEX,Mining
15,AAWW US,2019-04-24,176243.0,49.69,33.4592,1.69004347697,1284.59,166.5059375,NASDAQ,Transportation
16,AAXJ US,2019-04-24,823750.0,72.94,7.1744,0.755008044905,4595.22,2568.067433,NASDAQ,
17,AAXN US,2019-04-24,341008.0,62.87,30.2656,1.9752902947,3716.67,169.052176,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-04-24,1482427.0,20.64,10.0736,0.729070938581,44750.58,7510.528718,NYSE,Electronics
19,ABBV US,2019-04-24,3791411.0,78.66,19.712,1.06903002561,116272.44,338.7077885,NYSE,Pharmaceuticals
20,ABCB US,2019-04-24,171248.0,35.26,31.3152,1.48031295104,1677.86,135.0116115,NASDAQ,Banks
21,ABC US,2019-04-24,1319081.0,73.43,24.3136,1.20242744254,15500.33,202.628517,NYSE,Pharmaceuticals
22,ABDC US,2019-04-24,25930.0,8.07,30.5728,0.335054850595,103.91,936.9916415,NASDAQ,Investment Companies
23,ABEO US,2019-04-24,403571.0,8.24,56.9664,2.08330069968,396.28,371.5317045,NASDAQ,Biotechnology
24,ABEV US,2019-04-24,23231642.0,4.5,30.0736,1.01228771988,70770.79,139954.909513,NYSE,Beverages
25,ABG US,2019-04-24,130915.0,76.83,28.7744,0.684096339418,1498.12,122.815333,NYSE,Retail
26,ABIL US,2019-04-24,49300.0,1.55,79.0016,0.284644015077,10.44,1243.866124,NASDAQ,Aerospace/Defense
27,ABIO US,2019-04-24,47432.0,5.635,121.632,-0.252429367399,5.75,311.5895025,NASDAQ,Biotechnology
28,ABMD US,2019-04-24,584686.0,262.18,37.0944,1.8609618496,11820.6,143.940658,NASDAQ,Healthcare-Products
29,ABM US,2019-04-24,198966.0,37.93,23.0848,1.1165470907,2512.44,205.922187,NYSE,Commercial Services
30,ABR US,2019-04-24,678162.0,13.74,14.1952,0.55112539419,1462.53,1397.2233705,NYSE,REITS
31,ABT US,2019-04-24,4671646.0,76.1,18.1696,1.25464664999,133667.39,430.4030125,NYSE,Healthcare-Products
32,ABTX US,2019-04-24,48256.0,36.74,30.4064,1.42369558981,796.23,141.0922315,NASDAQ,Banks
33,AB US,2019-04-24,213118.0,30.11,16.8704,0.70704433989,2910.38,339.248923,NYSE,Diversified Finan Serv
34,ABUS US,2019-04-24,178159.0,2.99,75.4304,2.75217602352,169.98,662.00514,NASDAQ,Biotechnology
35,ACAD US,2019-04-24,924319.0,24.37,43.7888,2.29357510338,3506.41,281.913538,NASDAQ,Biotechnology
36,ACAMU US,2019-04-24,600.0,9.99,3.9936,-0.00336872674711,305.27,2505.5782995,NASDAQ,Holding Companies-Divers
37,ACA US,2019-04-24,111030.0,30.81,37.9392,0.942630729012,1498.15,213.9889295,NYSE,Engineering&Construction
38,ACBI US,2019-04-24,70743.0,18.19,23.3216,0.825638366743,450.01,172.2834205,NASDAQ,Banks
39,ACB US,2019-04-24,19567871.0,9.06,40.9792,1.61290806476,9171.35,24919.9178055,NYSE,Pharmaceuticals
40,ACCO US,2019-04-24,225562.0,8.81,26.2912,1.40825989525,904.09,635.564045,NYSE,Household Products/Wares
41,ACC US,2019-04-24,428236.0,46.74,16.6656,0.337467495757,6413.34,260.0911145,NYSE,REITS
42,ACER US,2019-04-24,92165.0,19.83,66.8736,0.737923893355,200.03,274.979482,NASDAQ,Biotechnology
43,ACES US,2019-04-24,6097.0,28.6394,13.376,0.289417468899,48.69,417.6228305,BATS,
44,ACGL US,2019-04-24,701303.0,32.75,13.8432,0.748085208816,13215.24,440.1312095,NASDAQ,Insurance
45,ACHC US,2019-04-24,679826.0,31.22,35.584,1.72042215333,2761.29,239.0643825,NASDAQ,Healthcare-Services
46,ACHN US,2019-04-24,1032149.0,3.2,65.8816,3.03225163899,443.89,2758.433215,NASDAQ,Biotechnology
47,ACH US,2019-04-24,36073.0,10.25,20.6528,0.867172418473,10114.62,257.169732,NYSE,Mining
48,ACHV US,2019-04-24,131821.0,4.05,86.9504,0.663157220887,27.22,1069.907235,NASDAQ,Biotechnology
49,ACIA US,2019-04-24,493964.0,59.2,34.7968,1.84129682624,2397.65,184.527424,NASDAQ,Telecommunications
50,ACIM US,2019-04-24,3524.0,80.82,6.208,0.127904461659,177.8,254.3427785,ARCA,
51,ACIU US,2019-04-24,186787.0,4.84,65.6192,0.957756549697,327.0,434.61623,NASDAQ,Pharmaceuticals
52,ACIW US,2019-04-24,344039.0,34.97,23.9808,1.42866955416,4061.53,204.4400095,NASDAQ,Software
