index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-06-13,33701.0,13.315,7.5776,0.0377233001182,118.5,13416.7489432,ARCA,
1,AABA US,2019-06-13,6625795.5,66.18,24.1344,1.14656976869,34381.26,560.70181125,NASDAQ,
2,AAC US,2019-06-13,457489.0,0.7311,141.0688,1.12514611331,18.5,1170.55747,NYSE,Healthcare-Services
3,AADR US,2019-06-13,6397.5,48.3379,13.408,0.149568431552,105.13,498.150606,ARCA,
4,AAL US,2019-06-13,5408654.0,31.1,28.3712,1.37100864091,13834.37,990.912098,NASDAQ,Airlines
5,AAMC US,2019-06-13,7492.5,14.0,129.9712,1.43554444664,22.25,250.1261235,AMEX,Diversified Finan Serv
6,AAME US,2019-06-13,336.0,2.37,72.2816,-0.165302101599,47.74,899.999594,NASDAQ,Insurance
7,AAN US,2019-06-13,458153.0,60.15,31.0528,1.23216413896,4070.8,176.63589575,NYSE,Commercial Services
8,AAOI US,2019-06-13,375726.0,9.05,48.672,1.38145042105,180.45,319.15493125,NASDAQ,Electronics
9,AAON US,2019-06-13,92322.0,47.81,31.7696,1.43178463026,2491.63,153.0671165,NASDAQ,Building Materials
10,AAPL US,2019-06-13,24607152.5,194.19,21.3376,1.4200220048,893482.75,357.09872375,NASDAQ,Computers
11,AAP US,2019-06-13,933865.5,150.54,25.2352,0.857416080946,10799.27,149.50316075,NYSE,Retail
12,AAT US,2019-06-13,176248.5,45.11,20.736,0.709631305049,2165.56,157.31015925,NYSE,REITS
13,AA US,2019-06-13,2902989.0,21.17,31.4432,1.18568272229,3927.77,468.055359,NYSE,Mining
14,AAU US,2019-06-13,195407.0,0.4805,63.7952,0.130900487783,53.68,1740.55602525,AMEX,Mining
15,AAWW US,2019-06-13,302709.5,40.58,36.4096,1.28744130779,1049.06,159.70412875,NASDAQ,Transportation
16,AAXJ US,2019-06-13,1239103.5,67.15,9.1648,0.705153686832,3988.71,1572.909605,NASDAQ,
17,AAXN US,2019-06-13,653398.0,70.35,31.8272,1.30715165517,4159.62,174.49554375,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-06-13,1617449.0,19.26,11.2192,0.737482663609,41758.54,6578.0778125,NYSE,Electronics
19,ABBV US,2019-06-13,3475333.0,78.57,20.3264,0.888839785863,116152.56,253.892047,NYSE,Pharmaceuticals
20,ABCB US,2019-06-13,240834.5,37.75,27.3856,1.0406857254,1796.35,154.2381915,NASDAQ,Banks
21,ABC US,2019-06-13,998360.5,85.38,23.8592,0.896975594615,17944.91,172.62518175,NYSE,Pharmaceuticals
22,ABDC US,2019-06-13,29336.0,8.09,24.0128,0.0632509282496,104.16,912.1412555,NASDAQ,Investment Companies
23,ABEO US,2019-06-13,388036.0,5.38,54.5024,0.964279359213,264.49,583.45393325,NASDAQ,Biotechnology
24,ABEV US,2019-06-13,19208999.5,4.54,26.0864,0.717337941215,71401.86,160663.768777,NYSE,Beverages
25,ABG US,2019-06-13,97362.0,79.21,30.0032,0.802018849146,1536.97,118.66745825,NYSE,Retail
26,ABIL US,2019-06-13,271650.5,1.16,107.2576,0.94430851673,9.33,1901.54165675,NASDAQ,Aerospace/Defense
27,ABIO US,2019-06-13,203509.5,6.34,131.0016,0.68292700781,8.96,401.6634585,NASDAQ,Biotechnology
28,ABMD US,2019-06-13,562981.5,254.54,41.8048,1.76854848508,11486.05,134.095228,NASDAQ,Healthcare-Products
29,ABM US,2019-06-13,380986.5,39.83,27.5456,0.903898070366,2643.02,183.83097575,NYSE,Commercial Services
30,ABR US,2019-06-13,1119851.5,12.18,19.2896,0.557885562161,1393.87,2064.7909615,NYSE,REITS
31,ABT US,2019-06-13,4151082.5,81.95,16.6592,1.05315885946,144574.65,297.482803,NYSE,Healthcare-Products
32,ABTX US,2019-06-13,52151.0,32.64,31.1872,0.993130963084,696.59,167.025425,NASDAQ,Banks
33,AB US,2019-06-13,171776.0,28.87,21.4592,0.720383909293,2742.49,208.643576,NYSE,Diversified Finan Serv
34,ABUS US,2019-06-13,327900.5,1.52,86.8992,0.469364891177,86.41,1367.23274175,NASDAQ,Biotechnology
35,ACAD US,2019-06-13,746850.0,25.57,42.0352,1.67985172034,3686.32,216.29082975,NASDAQ,Biotechnology
36,ACAMU US,2019-06-13,1269.5,10.03,2.9952,-0.00744639336241,306.49,2916.63669575,NASDAQ,Holding Companies-Divers
37,ACA US,2019-06-13,285244.0,35.98,39.392,0.669837029466,1739.6,187.13601225,NYSE,Engineering&Construction
38,ACBI US,2019-06-13,66367.5,17.12,28.704,0.714519555647,412.67,173.108571,NASDAQ,Banks
39,ACB US,2019-06-13,10756045.5,7.75,40.928,1.67180231743,7859.27,19406.4962343,NYSE,Pharmaceuticals
40,ACCO US,2019-06-13,447093.0,7.68,33.6768,0.996635125854,784.04,760.32355775,NYSE,Household Products/Wares
41,ACC US,2019-06-13,476037.5,47.16,16.384,0.505984277362,6473.19,199.749623,NYSE,REITS
42,ACER US,2019-06-13,77568.5,15.54,75.7824,0.811944248094,156.76,228.21418175,NASDAQ,Biotechnology
43,ACES US,2019-06-13,4066.5,28.3087,15.1872,0.134683237061,62.28,352.72616075,BATS,
44,ACGL US,2019-06-13,1102997.0,35.04,15.36,0.70731907667,14149.27,501.374151,NASDAQ,Insurance
45,ACHC US,2019-06-13,691603.5,33.78,36.3008,1.12490025498,2996.33,193.333217,NASDAQ,Healthcare-Services
