index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-03-19,18797.5,13.015,6.5216,-0.0448715425888,108.02,13067.9740735,ARCA,
1,AABA US,2019-03-19,4274024.5,73.78,18.5408,1.00036560805,44674.39,872.02675225,NASDAQ,
2,AAC US,2019-03-19,217942.0,2.46,108.6208,1.14280013569,60.52,614.6167135,NYSE,Healthcare-Services
3,AADR US,2019-03-19,10668.0,45.9984,12.8704,0.199743201188,106.95,626.32176275,ARCA,
4,AAL US,2019-03-19,6488997.5,31.38,29.3504,1.35156590649,14091.36,881.15640875,NASDAQ,Airlines
5,AAMC US,2019-03-19,3047.5,36.22,123.328,0.074299566179,57.4,149.85383225,AMEX,Diversified Finan Serv
6,AAME US,2019-03-19,1549.0,2.81,90.5216,-0.586420863962,56.76,335.8190395,NASDAQ,Insurance
7,AAN US,2019-03-19,412875.5,51.75,32.1728,0.982609104377,3477.75,174.2813355,NYSE,Commercial Services
8,AAOI US,2019-03-19,734742.5,14.07,57.4016,1.17096398378,279.75,452.38453225,NASDAQ,Electronics
9,AAON US,2019-03-19,91137.0,42.8,29.8112,1.03396477836,2224.59,158.59152775,NASDAQ,Building Materials
10,AAPL US,2019-03-19,22111706.0,188.02,16.4032,1.16435294857,886566.95,442.036696,NASDAQ,Computers
11,AAP US,2019-03-19,861024.5,161.57,30.7008,0.87369981879,11579.74,166.31994925,NYSE,Retail
12,AAT US,2019-03-19,176938.5,45.67,17.6064,0.408358388127,2161.36,166.7803885,NYSE,REITS
13,AA US,2019-03-19,2769821.5,28.64,35.104,1.55305601196,5312.67,452.00756475,NYSE,Mining
14,AAU US,2019-03-19,178511.0,0.57,63.488,0.150091727725,63.68,2698.402008,AMEX,Mining
15,AAWW US,2019-03-19,172267.5,49.89,33.8304,1.52397062516,1284.62,144.8971945,NASDAQ,Transportation
16,AAXJ US,2019-03-19,792866.0,70.96,8.4096,0.672620115282,4541.44,1338.1979945,NASDAQ,
17,AAXN US,2019-03-19,525461.5,50.02,33.6512,1.36847782593,2942.65,187.031121,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-03-19,2179818.0,19.61,11.6672,0.74395774244,42517.39,8248.764579,NYSE,Electronics
19,ABBV US,2019-03-19,4851239.0,80.65,21.4912,0.87444566055,118965.49,360.44740425,NYSE,Pharmaceuticals
20,ABCB US,2019-03-19,265358.5,38.33,23.2,1.00628729086,1820.63,160.9963375,NASDAQ,Banks
21,ABC US,2019-03-19,1162075.0,80.39,21.4208,0.945453896358,16969.52,201.1258595,NYSE,Pharmaceuticals
22,ABDC US,2019-03-19,38416.5,7.55,37.2672,0.281898863953,97.21,592.498145,NASDAQ,Investment Companies
23,ABEO US,2019-03-19,257149.0,8.09,63.1488,1.21484561145,387.91,471.82720825,NASDAQ,Biotechnology
24,ABEV US,2019-03-19,24076676.0,4.53,27.04,0.824189118483,71221.33,149454.471431,NYSE,Beverages
25,ABG US,2019-03-19,142374.5,68.94,29.1008,0.77432972364,1344.27,119.7723695,NYSE,Retail
26,ABIL US,2019-03-19,89487.5,1.99,83.4176,0.740615287048,13.41,1154.66944575,NASDAQ,Aerospace/Defense
27,ABIO US,2019-03-19,504920.5,0.4,130.1504,0.773043577201,7.34,1824.404857,NASDAQ,Biotechnology
28,ABMD US,2019-03-19,317791.0,333.25,33.9648,1.37358891176,15024.84,130.79776275,NASDAQ,Healthcare-Products
29,ABM US,2019-03-19,471856.0,34.66,31.5456,0.921051674466,2295.84,253.64314675,NYSE,Commercial Services
