index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-06-21,36158.5,13.89,9.1712,-0.0453923886244,123.62,13248.1762317,ARCA,
1,AABA US,2019-06-21,4619194.5,69.26,22.9696,1.18140923553,35981.36,564.7275985,NASDAQ,
2,AAC US,2019-06-21,461185.5,0.66,140.4032,1.25006800677,16.7,1333.29462125,NYSE,Healthcare-Services
3,AADR US,2019-06-21,4547.0,49.79,11.5072,0.140122297121,108.29,508.28190375,ARCA,
4,AAL US,2019-06-21,4454963.0,32.15,29.6192,1.40661010971,14301.45,973.9687275,NASDAQ,Airlines
5,AAMC US,2019-06-21,3781.0,13.94,133.8496,0.944857988575,22.16,284.7200985,AMEX,Diversified Finan Serv
6,AAME US,2019-06-21,961.0,2.49,84.5824,-0.204330037634,50.16,492.4278635,NASDAQ,Insurance
7,AAN US,2019-06-21,520614.0,61.35,29.2608,1.102274679,4152.01,178.75482525,NYSE,Commercial Services
8,AAOI US,2019-06-21,309587.5,8.88,46.2336,1.37288894651,177.06,362.69734625,NASDAQ,Electronics
9,AAON US,2019-06-21,67112.0,49.4,31.3664,1.5003388846,2574.49,148.62273175,NASDAQ,Building Materials
10,AAPL US,2019-06-21,18263891.0,199.46,20.2432,1.46261059628,917730.42,394.57225975,NASDAQ,Computers
11,AAP US,2019-06-21,742783.0,153.27,23.7952,0.929928331961,10995.11,154.349365,NYSE,Retail
12,AAT US,2019-06-21,604107.5,48.03,20.64,0.581079053944,2805.52,195.42880075,NYSE,REITS
13,AA US,2019-06-21,2784197.5,22.51,35.4112,1.32159304358,4176.39,493.82994675,NYSE,Mining
14,AAU US,2019-06-21,149740.5,0.6,64.3904,-0.0149848811923,67.04,2368.26798125,AMEX,Mining
15,AAWW US,2019-06-21,238106.0,41.93,36.2496,1.38068653011,1083.96,151.502946,NASDAQ,Transportation
16,AAXJ US,2019-06-21,824945.0,69.66,9.3696,0.750547067428,4096.01,1405.0444255,NASDAQ,
17,AAXN US,2019-06-21,844067.5,73.21,35.3536,1.04925211969,4328.72,179.892977,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-06-21,1394859.0,19.79,10.9248,0.764345450197,42907.65,7197.4029585,NYSE,Electronics
19,ABBV US,2019-06-21,3430168.5,78.34,19.6608,0.765390824274,115812.54,266.18576475,NYSE,Pharmaceuticals
20,ABCB US,2019-06-21,217436.5,37.96,27.0592,1.15716954656,1806.34,139.66746125,NASDAQ,Banks
21,ABC US,2019-06-21,869569.5,85.56,23.0976,0.933641383233,17982.74,183.002027,NYSE,Pharmaceuticals
22,ABDC US,2019-06-21,25188.0,8.54,24.9536,0.102239097537,109.96,679.3992325,NASDAQ,Investment Companies
23,ABEO US,2019-06-21,452925.0,4.76,57.8816,0.567741632008,234.01,556.86520325,NASDAQ,Biotechnology
24,ABEV US,2019-06-21,16704519.0,4.82,25.0496,0.716222517318,75805.5,148768.144279,NYSE,Beverages
25,ABG US,2019-06-21,94241.5,83.16,28.96,0.863937613554,1613.62,126.5311855,NYSE,Retail
