index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-02-27,16529.0,13.2761,7.2256,0.00490729403735,104.22,13361.7502395,ARCA,
1,AABA US,2019-02-27,3763457.0,74.25,20.96,0.930631418317,44958.98,1001.8089245,NASDAQ,
2,AAC US,2019-02-27,191276.0,3.02,100.6592,0.79378636057,74.3,680.119731,NYSE,Healthcare-Services
3,AADR US,2019-02-27,9643.0,46.3851,14.3104,0.193269272734,104.37,717.319935,ARCA,
4,AAL US,2019-02-27,5857396.0,36.25,30.784,1.3750781553,16278.26,1278.4418475,NASDAQ,Airlines
5,AAMC US,2019-02-27,3160.0,39.32,119.9616,-0.35609866704,64.21,159.445525,AMEX,Diversified Finan Serv
6,AAME US,2019-02-27,622.0,2.76,90.5856,0.0299162892972,55.75,360.6103065,NASDAQ,Insurance
7,AAN US,2019-02-27,585810.0,55.0,41.1008,1.07518292112,3696.16,179.925075,NYSE,Commercial Services
8,AAOI US,2019-02-27,1551266.0,16.53,62.5792,1.42903533878,328.66,403.0609455,NASDAQ,Electronics
9,AAON US,2019-02-27,105648.0,41.75,31.1488,1.04107015154,2174.95,183.5576215,NASDAQ,Building Materials
10,AAPL US,2019-02-27,19248761.0,174.33,19.7056,1.15780343785,822014.76,487.4478785,NASDAQ,Computers
11,AAP US,2019-02-27,1215296.0,162.92,32.6912,0.796110607632,11676.5,171.518602,NYSE,Retail
12,AAT US,2019-02-27,112436.0,43.69,18.7008,0.503863051641,2067.65,156.765315,NYSE,REITS
13,AA US,2019-02-27,3166608.0,30.85,37.9456,1.27304460057,5722.63,596.4267095,NYSE,Mining
14,AAU US,2019-02-27,186110.0,0.6737,61.9648,0.195454757879,75.21,1551.0171615,AMEX,Mining
15,AAWW US,2019-02-27,240409.0,54.94,40.9664,1.35658425357,1414.65,151.619351,NASDAQ,Transportation
16,AAXJ US,2019-02-27,766385.0,70.49,10.0288,0.661705113654,4652.34,1194.178864,NASDAQ,
17,AAXN US,2019-02-27,313423.0,60.22,33.0624,1.10181584412,3541.59,184.53202,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-02-27,3096051.0,20.48,13.1584,0.711197428199,44403.68,5984.198721,NYSE,Machinery-Constr&Mining
19,ABBV US,2019-02-27,4519639.0,80.51,23.5008,0.834891942794,121104.46,342.7860635,NYSE,Pharmaceuticals
20,ABCB US,2019-02-27,321247.0,40.85,27.2128,0.96780312714,1940.49,162.1897465,NASDAQ,Banks
21,ABC US,2019-02-27,648045.0,83.92,23.1488,0.920150873417,17714.66,173.1878645,NYSE,Pharmaceuticals
22,ABDC US,2019-02-27,29342.0,7.25,35.0848,0.169909768946,98.0,730.229845,NASDAQ,Investment Companies
23,ABEO US,2019-02-27,268144.0,7.07,66.1888,1.29064470236,338.97,516.7652655,NASDAQ,Biotechnology
24,ABEV US,2019-02-27,21764720.0,4.87,25.4848,0.67716202915,76566.86,149691.422113,NYSE,Beverages
25,ABG US,2019-02-27,141458.0,71.38,33.3952,0.821086927593,1399.16,128.035291,NYSE,Retail
26,ABIL US,2019-02-27,91289.0,1.9,75.3792,0.461127190639,12.8,1223.2657925,NASDAQ,Aerospace/Defense
27,ABIO US,2019-02-27,309856.0,0.468,136.6336,0.198437475869,6.52,2594.61546,NASDAQ,Biotechnology
28,ABMD US,2019-02-27,248437.0,342.87,39.8784,1.36973331927,15458.57,133.080624,NASDAQ,Healthcare-Products
29,ABM US,2019-02-27,247763.0,36.06,28.2432,1.03297032504,2387.53,204.4708855,NYSE,Commercial Services
30,ABR US,2019-02-27,1470840.0,13.06,20.3648,0.597847170565,1384.51,1320.644628,NYSE,REITS
31,ABT US,2019-02-27,4572438.0,76.75,19.3664,1.03542654689,134809.09,433.0211235,NYSE,Healthcare-Products
32,ABTX US,2019-02-27,46853.0,37.81,27.136,0.680330264764,829.48,241.2804215,NASDAQ,Banks
33,AB US,2019-02-27,420925.0,28.9,24.8192,0.78309537069,2793.42,320.829289,NYSE,Diversified Finan Serv
34,ABUS US,2019-02-27,107057.0,3.99,73.9648,1.31181166155,221.35,769.1055605,NASDAQ,Biotechnology
35,ACAD US,2019-02-27,1214688.0,23.56,44.0768,1.47470586694,3383.83,344.871236,NASDAQ,Biotechnology
36,ACAMU US,2019-02-27,1031866.0,10.0,2.4576,1.0,300.0,5325.8632345,NASDAQ,Holding Companies-Divers
37,ACA US,2019-02-27,211819.0,31.55,39.6224,0.684163126898,1538.56,278.818754,NYSE,Engineering&Construction
38,ACBI US,2019-02-27,73905.0,19.16,28.3392,0.503702749718,484.56,172.655274,NASDAQ,Banks
39,ACB US,2019-02-27,17880400.0,7.75,64.5504,1.12403381799,7735.14,12490.7110795,NYSE,Pharmaceuticals
40,ACCO US,2019-02-27,480272.0,9.33,35.5776,1.13952248569,958.56,827.4912145,NYSE,Household Products/Wares
41,ACC US,2019-02-27,1011976.0,44.75,20.6912,0.368112773341,6132.16,338.9389655,NYSE,REITS
42,ACER US,2019-02-27,27106.0,23.58,57.8304,0.439760524628,237.05,356.3127395,NASDAQ,Biotechnology
43,ACES US,2019-02-27,4938.0,27.1044,18.9504,0.0867610791509,27.1,342.812404,BATS,
44,ACET US,2019-02-27,1013428.0,0.143,143.9424,0.694759957416,4.41,2365.8983355,NASDAQ,Chemicals
45,ACGL US,2019-02-27,989964.0,32.38,17.6512,0.734167859417,13031.49,585.543735,NASDAQ,Insurance
46,ACHC US,2019-02-27,725004.0,27.43,35.264,1.01853620091,2420.87,243.7360415,NASDAQ,Healthcare-Services
47,ACHN US,2019-02-27,861330.0,2.55,71.4432,1.57506840709,353.47,3905.108051,NASDAQ,Biotechnology
48,ACH US,2019-02-27,31604.0,10.44,24.192,0.641425856517,8517.14,569.351138,NYSE,Mining
49,ACHV US,2019-02-27,85389.0,2.45,128.1472,1.03153908446,16.47,1078.6375755,NASDAQ,Biotechnology
50,ACIA US,2019-02-27,615429.0,53.92,44.32,1.00885822484,2170.72,198.505928,NASDAQ,Telecommunications
51,ACIM US,2019-02-27,16517.0,77.7226,15.0976,0.248235999328,170.99,374.300186,ARCA,
52,ACIU US,2019-02-27,217175.0,4.52,80.5632,0.951266792708,304.88,1077.771155,NASDAQ,Pharmaceuticals
53,ACIW US,2019-02-27,514320.0,31.08,23.3216,1.04685817681,3604.65,308.849479,NASDAQ,Software
54,ACLS US,2019-02-27,182783.0,21.46,39.8912,1.31041528805,698.72,203.6096875,NASDAQ,Semiconductors
55,ACMR US,2019-02-27,58671.0,11.45,63.7888,0.389033300607,183.24,334.8366145,NASDAQ,Semiconductors
56,ACM US,2019-02-27,743748.0,30.87,28.1472,1.05878759529,4818.65,338.9372605,NYSE,Engineering&Construction
57,ACNB US,2019-02-27,9798.0,39.19,50.3424,-0.0589774682945,276.13,393.172361,NASDAQ,Banks
58,ACN US,2019-02-27,1356609.0,161.34,15.6672,1.03348330613,103000.78,187.7508245,NYSE,Computers
59,ACOR US,2019-02-27,848079.0,14.0,53.1712,1.11443097139,665.82,285.9529025,NASDAQ,Biotechnology
60,ACP US,2019-02-27,81828.0,11.87,14.5792,0.2190546983,155.19,587.871345,NYSE,
61,ACRE US,2019-02-27,157413.0,15.07,17.9712,0.414144582601,433.35,376.419267,NYSE,REITS
62,ACRS US,2019-02-27,338682.0,6.46,57.0688,1.06365431475,264.45,531.415162,NASDAQ,Pharmaceuticals
63,ACRX US,2019-02-27,3798036.0,3.16,78.048,1.34177977555,235.38,3709.233611,NASDAQ,Pharmaceuticals
64,ACSG US,2019-02-27,0.0,26.2,3.5904,0.00609376329906,7.86,619.017963,ARCA,
65,ACSI US,2019-02-27,1330.0,32.568,12.6464,0.136214503132,56.99,2729.321922,BATS,
66,ACST US,2019-02-27,417035.0,1.08,82.8672,0.277121386291,84.38,3050.1132145,NASDAQ,Pharmaceuticals
67,ACTG US,2019-02-27,43379.0,3.11,41.2352,0.481750499851,154.38,393.8860105,NASDAQ,Commercial Services
68,ACT US,2019-02-27,4314.0,25.01,14.6304,0.198657893629,13.76,220.7756045,NASDAQ,
69,AC US,2019-02-27,4843.0,42.4,56.288,0.216607943967,958.24,198.3704765,NYSE,Diversified Finan Serv
70,ACU US,2019-02-27,2860.0,16.13,81.6896,-0.0510592875213,54.34,201.00003,AMEX,Household Products/Wares
71,ACV US,2019-02-27,32519.0,22.12,17.7664,0.4449114455,227.28,409.1117765,NYSE,
72,ACWF US,2019-02-27,16978.0,29.38,10.752,0.456905742906,118.99,1295.9432415,ARCA,
73,ACWI US,2019-02-27,2004691.0,71.43,10.2784,0.814129632108,10057.34,8026.4952215,NASDAQ,
74,ACWV US,2019-02-27,183034.0,87.67,8.0768,0.558291260488,3936.38,311.270545,BATS,
75,ACWX US,2019-02-27,1457608.0,46.27,8.5056,0.597801615044,3766.38,9819.7295955,NASDAQ,
76,ACY US,2019-02-27,560.0,11.72,63.6672,-0.13047487958,18.12,504.1317375,AMEX,Diversified Finan Serv
77,ADAP US,2019-02-27,218881.0,4.86,76.5376,1.20898939837,508.21,422.728196,NASDAQ,Biotechnology
78,ADBE US,2019-02-27,1514313.0,261.22,23.36,1.32547099678,127403.76,159.371331,NASDAQ,Software
79,ADC US,2019-02-27,275342.0,65.41,19.8464,0.423554937742,2455.3,180.150231,NYSE,REITS
