index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-05-24,17169.0,12.82,8.0128,0.00588854684203,106.41,13460.2698512,ARCA,
1,AABA US,2019-05-24,6564109.5,62.23,25.088,1.26984445938,32329.19,517.9713865,NASDAQ,
2,AAC US,2019-05-24,294925.0,1.3,130.2336,0.156227015114,32.89,919.27557475,NYSE,Healthcare-Services
3,AADR US,2019-05-24,8296.5,45.36,15.104,0.274704986068,100.93,435.10864025,ARCA,
4,AAL US,2019-05-24,4520191.0,29.5,27.1744,1.30399411089,13122.64,714.8118655,NASDAQ,Airlines
5,AAMC US,2019-05-24,2760.5,21.86,116.4928,1.01110626694,34.74,225.9485485,AMEX,Diversified Finan Serv
6,AAME US,2019-05-24,126.0,2.46,76.5888,-0.192899990743,49.55,158.1589245,NASDAQ,Insurance
7,AAN US,2019-05-24,523003.5,53.3,33.7408,1.40766511156,3607.21,157.5217445,NYSE,Commercial Services
8,AAOI US,2019-05-24,609553.0,8.86,50.7456,1.47318873016,176.67,460.52367175,NASDAQ,Electronics
9,AAON US,2019-05-24,101583.5,46.04,33.8368,1.47564703334,2399.39,166.639505,NASDAQ,Building Materials
10,AAPL US,2019-05-24,29795885.0,179.66,21.0624,1.54097438886,826629.13,387.41075,NASDAQ,Computers
11,AAP US,2019-05-24,1047500.5,159.8,25.4464,0.966484409152,11463.55,159.45349175,NYSE,Retail
12,AAT US,2019-05-24,118325.5,45.7,18.4832,0.620559847305,2193.89,163.87437675,NYSE,REITS
13,AA US,2019-05-24,2784338.5,23.24,31.936,1.21336432027,4311.83,461.58612825,NYSE,Mining
14,AAU US,2019-05-24,117277.0,0.4531,62.7008,-0.340251519155,50.62,2204.387126,AMEX,Mining
15,AAWW US,2019-05-24,211812.5,38.06,33.3312,1.30024070551,983.92,154.6887175,NASDAQ,Transportation
16,AAXJ US,2019-05-24,1534368.0,65.35,9.8368,0.798466679893,3999.42,1332.83245125,NASDAQ,
17,AAXN US,2019-05-24,704009.5,67.03,35.2512,1.42620144733,3963.31,185.24929525,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-05-24,2088736.0,18.69,11.8656,0.771779520671,40522.69,5213.67946775,NYSE,Electronics
19,ABBV US,2019-05-24,4050823.0,81.15,21.5616,1.20717860017,119966.66,331.249049,NYSE,Pharmaceuticals
20,ABCB US,2019-05-24,166235.0,35.32,29.4144,1.24861335164,1680.71,145.0233925,NASDAQ,Banks
21,ABC US,2019-05-24,1255043.5,80.44,25.9456,1.02934721353,16906.63,174.64402025,NYSE,Pharmaceuticals
22,ABDC US,2019-05-24,28710.5,8.52,25.824,0.138200427728,109.7,431.8423845,NASDAQ,Investment Companies
23,ABEO US,2019-05-24,360857.0,6.49,52.0704,1.53065685832,319.06,353.4739355,NASDAQ,Biotechnology
24,ABEV US,2019-05-24,27696844.5,4.26,28.3136,0.828793674197,66998.22,166782.512887,NYSE,Beverages
25,ABG US,2019-05-24,89087.5,77.8,27.68,0.90083683592,1509.61,125.8024055,NYSE,Retail
26,ABIL US,2019-05-24,79105.5,1.24,97.8688,1.16397991424,9.97,1122.46090425,NASDAQ,Aerospace/Defense
27,ABIO US,2019-05-24,169656.0,7.01,141.2416,0.116408690548,9.91,384.893526,NASDAQ,Biotechnology
28,ABMD US,2019-05-24,579933.0,262.64,46.6176,1.77773192607,11851.56,130.987019,NASDAQ,Healthcare-Products
29,ABM US,2019-05-24,167011.5,36.92,23.9936,1.11852370012,2445.54,161.4291395,NYSE,Commercial Services
30,ABR US,2019-05-24,1935376.0,12.92,18.2016,0.694999530046,1478.56,1535.65424725,NYSE,REITS
31,ABT US,2019-05-24,3509087.0,75.63,17.6128,1.06066998327,133425.03,294.7668245,NYSE,Healthcare-Products
32,ABTX US,2019-05-24,58754.0,34.41,32.0064,0.900851363312,734.36,172.578804,NASDAQ,Banks
33,AB US,2019-05-24,168673.0,28.24,19.9872,0.671563109942,2682.64,282.610841,NYSE,Diversified Finan Serv
34,ABUS US,2019-05-24,176163.5,2.0,82.6752,1.50834970446,113.7,647.735934,NASDAQ,Biotechnology
35,ACAD US,2019-05-24,656415.5,25.34,45.3824,2.12604773377,3653.16,203.30736925,NASDAQ,Biotechnology
