index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-05-09,17996.5,12.795,6.5536,0.0181172019071,106.2,13436.3804023,ARCA,
1,AABA US,2019-05-09,4038405.0,72.67,21.3952,1.4137400551,44002.28,654.8684095,NASDAQ,
2,AAC US,2019-05-09,118948.5,1.86,112.3712,1.21101883826,45.91,614.113874,NYSE,Healthcare-Services
3,AADR US,2019-05-09,8907.0,45.47,9.4464,0.215027824557,104.58,477.9663655,ARCA,
4,AAL US,2019-05-09,4836818.0,33.75,25.696,1.2825159966,15013.19,666.67892875,NASDAQ,Airlines
5,AAMC US,2019-05-09,1201.5,24.31,95.0208,0.852791587957,38.64,174.983738,AMEX,Diversified Finan Serv
6,AAME US,2019-05-09,511.0,2.35,80.3328,0.162426008564,47.36,545.86879025,NASDAQ,Insurance
7,AAN US,2019-05-09,513416.5,57.57,36.8704,1.34558161523,3896.19,163.57484225,NYSE,Commercial Services
8,AAOI US,2019-05-09,464906.5,12.06,47.1936,1.87403956819,239.85,345.96222,NASDAQ,Electronics
9,AAON US,2019-05-09,113281.5,47.35,32.384,1.69969797338,2467.66,154.496564,NASDAQ,Building Materials
10,AAPL US,2019-05-09,23719056.0,202.9,18.0672,1.49908584114,933558.12,392.40974725,NASDAQ,Computers
11,AAP US,2019-05-09,821932.0,158.62,22.8672,0.929601096026,11375.84,159.52480225,NYSE,Retail
12,AAT US,2019-05-09,163660.0,45.31,18.9952,0.626056501009,2175.16,157.3587175,NYSE,REITS
13,AA US,2019-05-09,3013885.0,24.69,31.3152,1.43223658934,4580.41,556.69742075,NYSE,Mining
14,AAU US,2019-05-09,88694.5,0.486,49.2288,-0.140515477,54.3,2096.0090935,AMEX,Mining
15,AAWW US,2019-05-09,264086.0,43.13,35.4624,1.3940076629,1114.98,164.401692,NASDAQ,Transportation
16,AAXJ US,2019-05-09,860880.5,69.58,8.5248,0.834088025029,4425.29,1871.81809375,NASDAQ,
17,AAXN US,2019-05-09,442670.5,67.0,28.6016,1.76163258484,3960.82,166.1673915,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-05-09,1351319.0,19.03,10.6176,0.760231729051,41259.86,4672.1373665,NYSE,Electronics
19,ABBV US,2019-05-09,4362887.5,77.99,19.7952,1.08677185955,115295.13,306.75204325,NYSE,Pharmaceuticals
20,ABCB US,2019-05-09,294375.5,36.25,31.7504,1.29624402755,1724.97,143.88245025,NASDAQ,Banks
21,ABC US,2019-05-09,990184.5,78.72,25.4656,1.12108531263,16545.13,178.87974025,NYSE,Pharmaceuticals
22,ABDC US,2019-05-09,32508.5,8.35,28.9984,0.41911505177,107.51,569.52152325,NASDAQ,Investment Companies
23,ABEO US,2019-05-09,285851.5,7.87,54.7968,1.7269752712,378.49,313.76547975,NASDAQ,Biotechnology
24,ABEV US,2019-05-09,23930162.5,4.56,29.1328,1.10983943978,71716.4,124313.37583,NYSE,Beverages
25,ABG US,2019-05-09,116202.5,79.84,29.0816,0.956875191975,1549.2,128.402388,NYSE,Retail
26,ABIL US,2019-05-09,47452.0,1.44,87.456,0.299447901791,11.58,1093.49461425,NASDAQ,Aerospace/Defense
27,ABIO US,2019-05-09,208562.5,15.1,156.9408,0.988098890585,15.4,455.3947515,NASDAQ,Biotechnology
28,ABMD US,2019-05-09,903746.5,260.27,51.808,1.9024190148,11744.16,157.15757175,NASDAQ,Healthcare-Products
29,ABM US,2019-05-09,188880.5,37.93,23.9872,1.21528323297,2512.44,192.2975925,NYSE,Commercial Services
30,ABR US,2019-05-09,912916.0,12.97,14.7072,0.452449884191,1380.57,1229.28784925,NYSE,REITS
31,ABT US,2019-05-09,4071956.0,76.22,18.08,1.20298118852,134465.9,351.4267045,NYSE,Healthcare-Products
32,ABTX US,2019-05-09,87222.5,35.37,34.2592,0.965944808867,754.85,167.2770135,NASDAQ,Banks
33,AB US,2019-05-09,259895.5,28.8,19.5392,0.770809325138,2735.84,281.54015375,NYSE,Diversified Finan Serv
34,ABUS US,2019-05-09,463861.0,2.39,80.9984,1.49135527447,135.87,668.95224275,NASDAQ,Biotechnology
35,ACAD US,2019-05-09,967640.0,26.15,48.6464,2.61995597025,3769.94,260.95314975,NASDAQ,Biotechnology
