index,symbol,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group
0,AAAU US,2019-05-08,15432.5,12.83,6.5792,0.0124306086813,106.49,13466.0188052,ARCA,
1,AABA US,2019-05-08,3657417.5,73.34,20.8512,1.40084519176,44407.97,654.8684095,NASDAQ,
2,AAC US,2019-05-08,118948.5,1.99,111.488,1.84885738543,49.11,614.113874,NYSE,Healthcare-Services
3,AADR US,2019-05-08,9744.5,45.34,9.632,0.239088976628,104.28,513.69085825,ARCA,
4,AAL US,2019-05-08,4708972.5,33.91,25.7152,1.22802183671,15084.36,666.67892875,NASDAQ,Airlines
5,AAMC US,2019-05-08,893.5,26.0,96.1984,0.940003225729,41.2,174.983738,AMEX,Diversified Finan Serv
6,AAME US,2019-05-08,852.5,2.51,78.1824,-0.32583512907,50.59,623.46377925,NASDAQ,Insurance
7,AAN US,2019-05-08,513416.5,58.28,37.0304,1.3498634319,3944.24,163.57484225,NYSE,Commercial Services
8,AAOI US,2019-05-08,438296.0,12.08,47.5072,2.02460830613,240.25,345.96222,NASDAQ,Electronics
9,AAON US,2019-05-08,113281.5,47.38,31.968,1.68518847562,2469.22,154.496564,NASDAQ,Building Materials
10,AAPL US,2019-05-08,19415112.0,202.86,17.3952,1.42421298142,933374.07,411.832513,NASDAQ,Computers
11,AAP US,2019-05-08,784387.5,160.66,22.9824,0.917179555115,11522.14,167.029192,NYSE,Retail
12,AAT US,2019-05-08,178720.0,45.06,19.008,0.638701648233,2163.16,153.674726,NYSE,REITS
13,AA US,2019-05-08,3013885.0,25.18,31.8272,1.5868080478,4671.31,556.69742075,NYSE,Mining
14,AAU US,2019-05-08,89508.5,0.5024,49.5872,-0.163639142763,56.13,2152.4440065,AMEX,Mining
15,AAWW US,2019-05-08,207300.5,43.66,35.84,1.4964692839,1128.69,164.401692,NASDAQ,Transportation
16,AAXJ US,2019-05-08,860880.5,69.89,8.4608,0.847670596817,4445.0,2144.39467175,NASDAQ,
17,AAXN US,2019-05-08,436277.0,64.64,27.936,1.7397647749,3821.31,166.1673915,NASDAQ,Miscellaneous Manufactur
18,ABB US,2019-05-08,1351319.0,19.06,10.6048,0.780356309248,41324.91,4690.67198325,NYSE,Electronics
19,ABBV US,2019-05-08,4762960.5,77.95,19.8208,1.03797380061,115235.99,321.6990745,NYSE,Pharmaceuticals
20,ABCB US,2019-05-08,323439.0,36.63,31.8208,1.47058149829,1743.05,146.65384725,NASDAQ,Banks
21,ABC US,2019-05-08,990184.5,77.46,25.3888,1.18510816352,16280.31,183.31954725,NYSE,Pharmaceuticals
22,ABDC US,2019-05-08,41279.5,8.27,28.1792,0.205364403259,106.48,620.24269475,NASDAQ,Investment Companies
23,ABEO US,2019-05-08,285851.5,7.86,55.0208,1.90075106459,378.01,320.10910925,NASDAQ,Biotechnology
24,ABEV US,2019-05-08,22363662.0,4.47,29.5808,1.1180659146,70300.95,124313.37583,NYSE,Beverages
25,ABG US,2019-05-08,119261.0,79.8,29.1392,0.867313482994,1556.03,129.90366475,NYSE,Retail
26,ABIL US,2019-05-08,52942.0,1.4,85.056,0.350842523796,11.25,1102.599119,NASDAQ,Aerospace/Defense
27,ABIO US,2019-05-08,39832.0,12.58,155.2576,0.336048512399,12.83,455.3947515,NASDAQ,Biotechnology
28,ABMD US,2019-05-08,795247.0,261.98,52.7872,1.98436228532,11821.32,157.15757175,NASDAQ,Healthcare-Products
29,ABM US,2019-05-08,191054.5,37.96,24.064,1.22739329583,2514.43,198.38918,NYSE,Commercial Services
30,ABR US,2019-05-08,894986.5,13.36,14.4256,0.503677141065,1422.09,1220.0226335,NYSE,REITS
31,ABT US,2019-05-08,4071956.0,76.91,18.0928,1.20347686913,135683.18,358.168897,NYSE,Healthcare-Products
32,ABTX US,2019-05-08,83732.0,35.76,34.688,1.15293371043,763.17,167.1384305,NASDAQ,Banks
