,ok
155,0.018366316389099465
156,0.010501512736411643
157,0.003676401738958347
158,0.00042385673721104526
159,0.0018523686438868168
160,0.0025238167804039575
161,0.0027415661773196424
162,0.01739086619971568
163,0.003232951894800064
164,0.0027166286654738193
165,0.002496824562330149
166,0.00861400686625448
167,0.03564737497948542
168,0.0017810579374937534
169,0.01049050133105089
170,0.01612071603306104
171,0.014810315496201425
172,0.0170240042170548
173,0.0007461652237338327
174,0.0013066807640679536
175,0.05104464024765509
176,0.021615244834340526
177,0.009169978918988715
178,0.005438404026397654
179,0.012199578970591485
180,0.05050575477603317
181,0.0007635679801186457
182,0.026244770687927296
183,0.0130830797167353
184,0.023162085906678797
185,0.006241885297267548
186,0.00037602367261690625
187,0.006570521455227444
188,0.006835836186931371
189,0.0038234065542603543
190,0.000988434198610278
191,0.004497772794488408
192,0.0031374652633112472
193,0.003226750844659593
194,0.002689704206316994
195,0.0002062339825212832
196,0.003172610434748868
197,0.025772903596732472
198,4.635328941239927e-06
199,0.0016328931752539605
200,6.582180428743069e-05
201,0.0063121806754048975
202,0.0
203,0.017012976655453357
204,0.003611418510137319
205,0.0008293020346320745
206,0.001565474136104426
207,0.008694382098938178
208,0.0
209,0.0002849540263994416
210,0.02207674947201595
211,0.0072165227051038065
212,0.0023074518177876933
213,0.013298211037603595
214,0.0016757434887890333
215,0.0014045914827998485
216,0.0
217,0.010031376296451025
218,0.010801404238105427
219,0.004081498516348067
220,0.003638422931188149
221,0.002426946475389461
222,0.002533250058646428
223,0.011402085004483009
224,0.01607373306557351
225,0.005479004107840318
226,0.02210135058612933
227,0.003653459954948646
228,0.0023294108016942957
229,0.005875627256740524
230,0.0
231,0.0033514787301544926
232,9.056010082428246e-05
233,0.0021901445811551663
234,0.0025944191104720193
235,0.0013272963262905232
236,0.0019768962344005312
237,0.0016633335642925046
238,0.0018001425362106937
239,0.002283829035543665
240,0.0007032709761101944
241,0.0007882556928869033
242,0.003745315047237418
243,0.0
244,0.002360047418212561
245,0.00285204783648962
246,0.007396046374607771
247,0.00027991155144557316
248,0.0
249,0.005366351999737184
250,0.02470851445794394
251,0.01991262902346187
252,0.012607954579093146
253,0.0
254,0.006738226429024459
255,0.00919424681297568
256,0.0035727658823382896
257,0.005672854059358188
258,0.010105359196518511
259,0.0036660598149818144
260,0.0015583472714749713
261,0.0
262,0.03404641058623253
263,0.010008630401407925
264,0.0011966950631705016
265,0.0006311292578347252
266,0.0017863925873525346
267,0.008667046705034086
268,0.012437102513294343
269,0.021394684076623476
270,0.0
271,0.0301930116601774
272,0.0060288840882859514
273,0.005270804773189999
274,0.012750497105608688
275,0.03415543430570677
276,0.018297004902381613
277,0.003243507956865186
278,0.0029080760757494804
279,0.020028255393711045
280,0.013776844014414761
281,0.004077491823832165
282,0.0076392301069852855
283,0.014969719775552708
284,0.030542832949175664
285,0.0015701516974357531
286,0.0
287,0.004587095242238676
288,0.0037754212108498243
289,0.0006788214802137814
290,0.005453891380340218
291,0.0032079306429216086
292,0.004234208273371708
293,0.0023832769472524455
294,0.0026189508203608687
295,0.002236086980002828
296,0.003828723732863289
297,0.0195425990620686
298,0.011240749147303648
299,0.01584186267493507
300,0.012545722209362047
301,0.0004468429444436102
302,0.0028354319820351422
303,0.011957503993964457
304,0.004096063931550256
305,7.991589341920327e-05
306,0.0028862332702064668
307,0.03081232171238456
308,0.015604069092560872
309,0.016461990635647867
310,0.002552118673470028
311,0.0
312,0.0
313,0.0
314,0.0002470462910296777
315,0.0
316,0.0
317,0.0009692352462326059
318,0.0
319,0.0
320,0.00045808975237866074
321,0.01753088244544528
322,0.002757819900305147
323,0.014924366401038489
324,0.0
325,0.004954426060289253
326,0.0029344071024765563
327,0.005192000113907186
328,0.011606971977470211
329,0.020971682174316077
330,0.029089836894657092
331,0.009351696759519908
332,0.04945734107583114
333,0.007088893806488628
334,0.003392623413851576
335,0.0010341970917433062
336,0.0012438362559734268
337,0.0017239479048414934
338,0.008445450798932698
339,0.00843261167040234
340,0.004509060866016426
341,0.008961351052151042
342,0.003432689513234749
343,0.03229142733910678
344,0.0038312646827238133
345,0.001562129702933516
346,0.01136281200882221
347,0.004929835917110991
348,0.020992173781918914
349,0.014533267238305118
350,0.0026321543505719476
351,0.003663665625420298
352,0.001692356324556978
353,1.0301003630987324e-05
354,0.014264292475305886
355,0.008406499714534641
356,0.006880780308593823
357,0.0017089259138137942
358,0.0013747438189414534
359,0.0006225008497783589
360,0.028293642129240338
361,0.0016075864323628123
362,0.00040914330113011325
363,0.0
364,0.021634736421823213
365,0.031124968653504913
366,0.0023288129751661045
367,0.006846421530198257
368,0.0
369,0.03034954139878064
370,0.0
371,0.0017452161177344463
372,0.00030619689762420186
373,0.0024592359439377445
374,0.0
375,4.2143946114395724e-05
376,0.003639468177713004
377,0.01795161151747196
378,0.001452789158173633
379,0.006384942614959891
380,0.045659298180745864
381,0.0027847633692416767
382,0.0
383,0.02377020491065767
384,0.005612427280917467
385,0.0008371906962292483
386,0.0
387,0.0
388,0.0
389,0.025088707485458377
390,0.033791996913257946
391,0.002355610403813978
392,0.014116230380029205
393,0.01846290113111422
394,0.00047214917136764105
395,0.0
396,0.003248535361374075
397,0.010304326969812778
398,0.004637201121860767
399,0.003536758037387744
400,0.003803218979011638
401,0.005874515539394009
402,0.009259952457735837
403,0.0022902373066631112
404,0.00675464939665643
405,0.019717167896016314
406,0.0030974670580731067
407,0.018497462498337874
408,0.0009161362283943624
409,0.003707695211438958
410,0.004503574398247822
411,0.003639060634442164
412,0.0027841746849721167
413,0.0032487533156221483
414,0.00317946754009992
415,0.0023229939185385306
416,0.002628252306439706
417,0.002481886795890614
418,0.0016802130068742079
419,0.0012994403593763778
420,0.0021813654268808503
421,0.0023457750570718998
422,0.0027180115618371907
423,0.000658570135800824
424,0.0021180472700153734
425,0.003936937854230948
426,0.007845160999751395
427,0.00651815867213755
428,0.00606643202608851
429,0.004197162996963002
430,0.0030527912835807717
431,0.0026680818097713794
432,0.0023807625219733463
433,0.0054465936157030185
434,0.0015901742311392707
435,0.005996605491979867
436,0.018921541619679953
437,0.00796343316874083
438,0.009182084005387935
439,0.0027194439161167465
440,0.005642997567001952
441,0.005820877240214045
442,0.00678472706540658
443,0.005267479927476813
444,0.009188438524303065
445,0.00627608024361916
446,0.008925600194983247
447,0.0029321653748113673
448,0.014857149057875704
449,0.001297933739379897
450,0.001295419950127756
451,0.00033306913149642873
452,0.013261958597388433
453,0.009477577916000603
454,0.007877794423938253
455,0.007477906453581971
456,0.013597909779516975
457,0.009715758004953275
458,0.011819833634054982
459,0.024159819330494447
460,0.005401640951411426
461,0.0078011144455771494
462,0.0028666679738364267
463,0.015372847752530366
464,0.0023140996028742484
465,0.017844142016015908
466,0.009166106033126497
467,0.05712570006486654
468,0.02435406587672938
469,0.0017639272444293429
470,0.007110848209324717
471,0.006055974384508212
472,0.0018221257951566028
473,0.006112693083312925
474,0.025308712318832808
475,0.010876012742415503
476,0.011890223714322518
477,0.011092110726269026
478,0.0130631333543892
479,0.009514128377812901
480,0.008378360530169866
481,0.0044232480974082606
482,0.009365594399904935
483,0.0029492845785177996
484,0.004583607045677503
485,0.011050193016484581
486,0.004852384231569855
487,0.006090445902368477
488,0.01530308211056873
489,0.007383519615455876
490,0.05508675645840241
491,0.0070732812234570635
492,0.002698614994272703
493,0.0027591745180912883
494,0.005091319160301813
495,0.006715690453255855
496,0.009194959244145488
497,0.005103144368676019
498,0.0018367978949987813
499,0.005067019796695643
500,0.013744782456683004
501,0.004664505515783592
502,0.008446075016830678
503,0.0033705038752775253
504,0.0024444691888425357
505,0.012275827158563919
506,0.0019525232607004086
507,0.0026140728494444604
508,0.00694492359843497
509,0.004516194485418112
510,0.003363898629755342
511,0.010446597505863534
512,0.008477672886791283
513,0.005115641120283623
514,0.005479133337036761
515,0.0038374394347642825
516,0.013044593494987933
517,0.019529516008000285
518,0.003530339263267974
519,0.005770522457552154
520,0.013232890360777202
521,0.005246388798181528
522,0.0058623012220973825
523,0.008736950041879799
524,0.003969098632542683
525,0.006840231822509734
526,0.004982165303678079
527,0.008679264296825775
528,0.0032858965717978725
529,0.02772441838201257
530,0.013900782280528674
531,0.01820827117325155
532,0.00154198543312202
533,0.004425415596288805
534,0.005141018387640382
535,0.00452523794598165
536,0.009805912655371658
537,0.018388356374659156
538,0.010285983825610317
539,0.0058809153388858825
540,0.00829553021010216
541,0.0025571533087176443
542,0.016732516343740744
543,0.004426344416651478
544,0.007595275717998491
545,0.043650218532200455
546,0.006125637689790152
547,0.001803395859065355
548,0.0063240875790459405
549,0.005995712752018873
550,0.0029341889222198607
551,0.022682327820210305
552,0.005911568159002452
553,0.001199985184006381
554,0.04951456072822605
555,0.021644445679741664
556,0.00189884750503922
557,0.005163563739829709
558,0.002967816653609803
559,0.00682168177010703
560,0.016325471433766472
561,0.03066452380360971
562,0.006302141648164939
563,0.026963107172257368
564,0.013054137022091017
565,0.004120423901360465
566,0.005264367519437651
567,0.0016500373131203292
568,0.0018556571872153397
569,0.005813912855588775
570,0.004625273520047486
571,0.005070937572524811
572,0.01262474155831615
573,0.0034740739437603653
574,0.007050540292813079
575,0.004383027914291362
576,0.004074445251383025
577,0.0
578,0.0
579,0.0006210667423279092
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0020838552301437737
585,0.0012129786788027549
586,0.003221948058502005
587,0.012131503809480765
588,0.0008615480544242535
589,0.004425120224327386
590,0.0
591,0.0
592,0.0014140054519411055
593,0.0013910456259855135
594,0.0017208184263808749
595,0.0010162951728276911
596,0.011143547597616932
597,0.01093781491301436
598,0.0017463735645819678
599,0.010836889151802327
600,0.019272828583436808
601,0.001097881623550052
602,0.012803326740630425
603,0.010219842805298928
604,0.0027409877312546986
605,0.012352051030790998
606,0.008004198169721321
607,0.0013627814146806604
608,0.02897916325600992
609,0.003849707186621894
610,0.0031539760118504054
611,0.006038937676531681
612,0.0291546597729115
613,0.001412484791382243
614,0.008536526134730816
615,0.0012633459543704268
616,0.004457882039533341
617,0.0006318318988903357
618,0.009107132959866518
619,0.006289242167559104
620,0.0013109985122233326
621,0.0020963703125969086
622,0.07018981717532444
623,0.0316712108573898
624,0.00318659873649528
625,0.001930237328997695
626,0.0032315027314428354
627,0.020924967901305585
628,0.0041592901110256274
629,1.7188681841028095e-05
630,0.006336239097977996
631,0.0025035963700209387
632,0.007453906355322711
633,0.0034832324157233283
634,0.016382362774122205
635,0.004039957589931951
636,0.022510487384801228
637,0.0030832067458991972
638,0.0020587211121535346
639,0.0024501632326054982
640,0.00585826198121382
641,0.058064864723149034
642,0.005913004855230356
643,0.0031601639753153143
644,0.009309573944822451
645,0.029782424551942077
646,0.0
647,0.021420385423045685
648,0.0037031197690831127
649,0.0012891514494976846
650,0.002794390145884365
651,0.0059225302709581575
652,0.003882521495341428
653,0.005948798315562971
654,0.009161778392959324
655,0.01169412068271488
656,0.010455436820777883
657,0.016419068732584224
658,0.03062540982141672
659,0.03433113769823298
660,0.01716198330399669
661,0.043332579548484094
662,0.0069060518409553625
663,0.0026010678599364717
664,0.005067635003458186
665,0.00504556828374662
666,0.006940606351898076
667,0.0015384221595288535
668,0.01012935615648114
669,0.0030062155747090005
670,0.0028145510170111535
671,0.021134944063919758
672,0.00496668947779768
673,0.03995329466841969
674,0.009313533703462861
675,0.004568504371458068
676,0.008896318084871286
677,0.021219157590783383
678,0.003293944710780008
679,0.013211967651915629
680,0.00680821864581963
681,0.002438536488923548
682,0.022149936842354015
683,0.0
684,0.008143793950750686
685,0.03493537824077999
686,0.01705338638315556
687,0.004834427999623975
688,0.005256070853116815
689,0.004111008054639694
690,0.023026606295360158
691,0.01084487599202026
692,0.04681531222238896
693,0.0039817723330918325
694,0.01587752566210467
695,0.008877440882503201
696,0.012795882614690786
697,0.008061005452332973
698,0.003402217703310197
699,0.002587788400222478
700,0.012159830664492548
701,0.0174373791195968
702,0.007054084241985561
703,0.018295420396379738
704,0.02561542360981321
705,0.002746627496419247
706,0.006700943742921144
707,0.03109309296450571
708,0.006198688040912969
709,0.008688913854944521
710,0.03450974811548888
711,0.009925938195265355
712,0.01601619441085121
713,0.011193245285394192
714,0.0
715,0.007478661841824689
716,0.006734834523400385
717,0.008979880684820678
718,0.029620506254424646
719,0.00976035451004627
720,0.0022514106530694593
721,0.011905729008982601
722,0.002594420183699401
723,0.007879622476639014
724,0.007200618680422233
725,0.008282483215078624
726,0.007996873067466144
727,0.012747699091369252
728,0.01988572448240293
729,0.008196288484049298
730,0.009621439430328674
731,0.03997260013162396
732,0.04732586203050852
733,0.011819081548861908
734,0.00653553092476346
735,0.005222915522124544
736,0.0031316939038062565
737,0.016832368759749916
738,0.006530047824115839
739,0.027738730211241958
740,0.01152206213571813
741,0.020779979439349883
742,0.014536512039071635
743,0.015721107083598338
744,0.03006408657892588
745,0.014153076355160969
746,0.005456246817647549
747,0.03197832080297688
748,0.004784350720184962
749,0.01714733305490587
750,0.004767781450866711
751,0.015060467914676717
752,0.018888674774389054
753,0.00783584421417885
754,0.03628471326391294
755,0.013415781834235108
756,0.004990872674096789
757,0.025385765579672353
758,0.005731594855891149
759,0.009778197674448798
760,0.022322970298373802
761,0.0051258951096542354
762,0.0026450491779372053
763,0.01886785147159868
764,0.005681147760486646
765,0.0048116605608270755
766,0.018655536093226933
767,0.03532829611948965
768,0.003453039428917787
769,0.037289247491302725
770,0.01863136712983989
771,0.005233000870939872
772,0.015143189320256182
773,0.027211136922372002
774,0.0054490102858034285
775,0.004666032416454244
776,0.0014973443922784652
777,0.0015507756881656888
778,0.0016656822780934124
779,0.022351921225939993
780,0.025985158378421122
781,0.005703319159359944
782,0.007039726438927837
783,0.011384294628676326
784,0.05256803369971422
785,0.005378719475850033
786,0.02078079636499213
787,0.024295464835803374
788,0.020418718836925323
789,0.004673575447153891
790,0.012206698843203563
791,0.03881383194795777
792,0.0037869915616076874
793,0.004866677683280708
794,0.003792963559317473
795,0.006626435102695276
796,0.025791433898032786
797,0.004582818585750554
798,0.006656968402191924
799,0.006957265108453795
800,0.0071601935781978494
801,0.010884651668291011
802,0.011159542787306841
803,0.016003665928850268
804,0.0238174233443198
805,0.031776276984745576
806,0.0029861016287663707
807,0.005608961740846152
808,0.006577293046653384
809,0.011623485216745002
810,0.003382063883994316
811,0.01129060985793868
812,0.007893880470408059
813,0.01304659456162559
814,0.010570667559271725
815,0.005629547012691132
816,0.01702203013155477
817,0.004370517689860931
818,0.00643839935762683
819,0.0020850301667242415
820,0.024568729506014554
821,0.03678616425640243
822,0.003527406465801463
823,0.0053048972720829545
824,0.019244001171543863
825,0.008007611199032275
826,0.018282717035415147
827,0.01373505154481172
828,0.008446200585765437
829,0.0033724910363494847
830,0.02958066992006121
831,0.0026221832870939026
832,0.0026107555202960456
833,0.005403078391685398
834,0.007302733545511573
835,0.004213249858567358
836,0.03181420130392224
837,0.013438426488820963
838,0.01303659401550476
839,0.00048397604595446897
840,0.001501732431291321
841,0.0006545561794141256
842,0.0010163361719820125
843,0.014852592684499991
844,0.016066100640445634
845,0.019791675442468057
846,0.011146720783352904
847,0.015206512119000775
848,0.003357656311900221
849,0.0017681851484785862
850,0.006254420349049131
851,0.004586842389718326
852,0.007603306293355072
853,0.009850485178455272
854,0.007228790535880484
855,0.055045290326468446
856,0.013641358393915767
857,0.02523368156980644
858,0.007416190840779392
859,0.016445799166889083
860,0.009889343680168845
861,0.011980504626216667
862,0.0021535882137638934
863,0.0008437006527687385
864,0.016689851739203003
865,0.00748314755088032
866,0.0020228537729749716
867,0.00958966660430764
868,0.00278282722599974
869,0.0031141170147154455
870,0.002972148776115813
871,0.006165208828149035
872,0.03011213511580916
873,0.0027970758031387963
874,0.008304637114440605
875,0.01545182577232573
876,0.026519538603707468
877,0.008694633340632855
878,0.005654384882454704
879,0.033061749599652066
880,0.006984064031601891
881,0.01655766902895335
882,0.02368567492301157
883,0.006089072932250572
884,0.008490266723631486
885,0.008878731272628886
886,0.0064998682926292435
887,0.005033372005221212
888,0.005634348917938971
889,0.0037385819889802527
890,0.009507331854098576
891,0.007067113906148505
892,0.005226622474302557
893,0.026201978776683347
894,0.015683216551339745
895,0.026846083568355467
896,0.022518000927138737
897,0.018825135541572127
898,0.020632247421098232
899,0.00386701454438138
900,0.006994696463240915
901,0.017529798105476554
902,0.012209897681523287
903,0.03108831525210626
904,0.03737958664788618
905,0.0309487575625934
906,0.005524197321056399
907,0.010965331228432842
908,0.01586238704013752
909,0.002742349536138838
910,0.021466190729565574
911,0.005978746793436385
912,0.008015374789109506
913,0.009994537700891055
914,0.011566920524762641
915,0.012881164416432084
916,0.01309249664815716
917,0.03426758509582121
918,0.01318855530476397
919,0.006820644578636027
920,0.005449529897546523
921,0.026860987157123976
922,0.02912876603620052
923,0.010269345975754468
924,0.003728857140488518
925,0.005013216709510934
926,0.0418474533778899
927,0.015777724681204416
928,0.02394552070609873
929,0.027798559200891634
930,0.010469954511177031
931,0.05167798639181311
932,0.02132438811120418
933,0.006376034995196501
934,0.01410331915050552
935,0.002938821021907695
936,0.04070780490070788
937,0.003829442492493154
938,0.005690977076535245
939,0.006687990167123831
940,0.007405218524530288
941,0.012318404035609852
942,0.014573517425283202
943,0.012226195410661661
944,0.0070052586909552985
945,0.01123133653403437
946,0.006859468233760979
947,0.031932139376109156
948,0.011426696916153051
949,0.0035653007152070424
950,0.05331734010458866
951,0.010823789216854146
952,0.01068760608396268
953,0.014097015659160245
954,0.011942246776494234
955,0.03606845342072535
956,0.003944266388242969
957,0.004347130949042531
958,0.009914773011961435
959,0.006716138733572398
960,0.005300135568305119
961,0.009886522231745017
962,0.018458122968152753
963,0.004299273112400094
964,0.011935838313257466
965,0.004617991891512272
966,0.04890938629699297
967,0.012197327945595431
968,0.01250777472399272
969,0.01957533908132429
970,0.020459373404439634
971,0.0393317452448046
972,0.007233368301942015
973,0.005033740175006015
974,0.01394882403043221
975,0.0579605115418184
976,0.02360256330886193
977,0.01603758263809061
978,0.01755432965617102
979,0.017333834922349627
980,0.02199174079360762
981,0.008759142191699081
982,0.02999598316117988
983,0.011105315494555696
984,0.0052901400853538035
985,0.005126491275776834
986,0.0016371358547557417
987,0.009648353406122016
988,0.0059666990891466916
989,0.01250854119757349
990,0.008325758423174368
991,0.0059497740577498515
992,0.0
993,0.016928833677383053
994,0.010863346759156461
995,0.012086642471460077
996,0.00708080981871036
997,0.010721147101155496
998,0.009042562988995792
999,0.00958833664521145
1000,0.032295364286974985
1001,0.014841500042586872
1002,0.012171395302067553
1003,0.0010116358648695031
1004,0.00944041079041927
1005,0.004962350373487437
1006,0.014802509361932286
1007,0.015298368174509205
1008,0.03506237310227267
1009,0.005755787487300574
1010,0.005092292342866598
1011,0.012246593266442968
1012,0.05470798928122136
1013,0.002526287982813114
1014,0.017412013557813417
1015,0.003274620980760164
1016,0.0014610222316469596
1017,0.001766078911613364
1018,0.003381981361062103
1019,0.0018964451679139894
1020,0.0173953859973151
1021,0.007156300649838373
1022,0.008878929020261734
1023,0.010210411573384304
1024,0.006491673265274055
1025,0.009005354421077963
1026,0.031812136268105674
1027,0.0040408081451284135
1028,0.016242351444789496
1029,0.026984213950003503
1030,0.009717135184833636
1031,0.02972034265626775
1032,0.040022550805155925
1033,0.003294507090888136
1034,0.004784262372412659
1035,0.02093613343877996
1036,0.009190143514249039
1037,0.008388612413051857
1038,0.012040330956983647
1039,0.018154911027166806
1040,0.02499288084235736
1041,0.042609638924356645
1042,0.03203376334390611
1043,0.011938078659803945
1044,0.031216896726768202
1045,0.012554549098327226
1046,0.014210636380089266
1047,0.006805484065421238
1048,0.027865148805928757
1049,0.023903436403400327
1050,0.007423880611979558
1051,0.025350917030300964
1052,0.013947905097059914
1053,0.030710593560884014
1054,0.025166302709330193
1055,0.005706989963070719
1056,0.02884874968681419
1057,0.019613284406133538
1058,0.014823549980847823
1059,0.017598389648568975
1060,0.013138424517773216
1061,0.040708586739550495
1062,0.016772484785940497
1063,0.013403860741385203
1064,0.0033962341684914583
1065,0.02732499042764048
1066,0.010941942376706839
1067,0.00019819557781015782
1068,0.011674157585498803
1069,0.022817601552950675
1070,0.0031482115202039686
1071,0.011900175772031065
1072,0.019902031949668386
1073,0.01067480061466521
1074,0.005963431443560202
1075,0.017997542466754685
1076,0.00892875043545936
1077,0.007087009154226055
1078,0.01453675401865955
1079,0.005944206323335235
1080,0.0032330008971359395
1081,0.007545809083082924
1082,0.006005385339533489
1083,0.006262041959337975
1084,0.005499758911095256
1085,0.01967732419243343
1086,0.010874101323863206
1087,0.03434624322320284
1088,0.005236345035246972
1089,0.01278003096387593
1090,0.00735792831380473
1091,0.008990438024684425
1092,0.01571615986427766
1093,0.04663659037668467
1094,0.024575476477379708
1095,0.007019527828749612
1096,0.005015427068848716
1097,0.013802869391485624
1098,0.013841008274986381
1099,0.03926951436369574
1100,0.015220145838617012
1101,0.010790223001670766
1102,0.02994305197736153
1103,0.011013282064316588
1104,0.018066526907630512
1105,0.006302096505695766
1106,0.011282044194191434
1107,0.005207098706439473
1108,0.048088841695699276
1109,0.017242321752356213
1110,0.0048131405409215355
1111,0.004116936875158692
1112,0.008119657350763075
1113,0.014388409268756014
1114,0.002389528471682994
1115,0.005415537424557859
1116,0.005008300582589449
1117,0.004077718357630175
1118,0.014569005601405028
1119,0.019186681839629863
1120,0.00504063762585989
1121,0.0250996517391755
1122,0.01934763876788872
1123,0.01772819987665962
1124,0.04031790383238701
1125,0.0189769209987312
1126,0.01698216337937533
1127,0.03104587641526696
1128,0.01755345692218176
1129,0.01359459348915615
1130,0.036827898741992306
1131,0.014706292069722605
1132,0.04510866207988094
1133,0.012904538736567878
1134,0.045957572599266625
1135,0.006716163754019543
1136,0.015263228096703045
1137,0.04847752537604181
1138,0.008634733446432882
1139,0.024981919431064124
1140,0.011217973905479923
1141,0.008554401371325383
1142,0.014032368265363245
1143,0.011465995140169254
1144,0.005589318857033123
1145,0.01554248040735158
1146,0.05283201470524469
1147,0.009959436120593152
1148,0.00777268302604815
1149,0.04109559906138567
1150,0.006649638903343316
1151,0.013499098210207724
1152,0.031855315233213034
1153,0.013562116778348326
1154,0.026516730083662243
1155,0.03320497399378982
1156,0.005473445580834632
1157,0.02113014904210954
1158,0.014935130365314969
1159,0.013895294778851704
1160,0.011852729672876856
1161,0.016435234147474803
1162,0.005508041145303912
1163,0.012609852971616247
1164,0.016020453792262537
1165,0.018434244890991738
1166,0.008837584278219962
1167,0.008688732215777966
1168,0.0067809162084218055
1169,0.006755857356912534
1170,0.030967967074048575
1171,0.05012391744012156
1172,0.012434789158453023
1173,0.005182360904914327
1174,0.027389127909634627
1175,0.0436950387224659
1176,0.006845050961225209
1177,0.013077814374212215
1178,0.00390520435228325
1179,0.003892929076404625
1180,0.0033036573369529354
1181,0.04503666239710966
1182,0.011746504495667382
1183,0.016080127037841476
1184,0.008928229043274555
1185,0.0036656836378230378
1186,0.011343906925444989
1187,0.00524859556003404
1188,0.028742958388475646
1189,0.015500465713440156
1190,0.023997158997429924
1191,0.0056749726689163185
1192,0.03712082914960054
1193,0.012709171627367918
1194,0.013252091891916132
1195,0.00412981751456732
1196,0.01887175197316144
1197,0.010430205178839677
1198,0.02155902949488089
1199,0.017788393695301535
1200,0.03132106145448104
1201,0.005963625435974665
1202,0.02421565433659607
1203,0.009345350964254602
1204,0.009193613692313293
1205,0.005339032620240727
1206,0.0028713564785457645
1207,0.006942526360325912
1208,0.0053343512813385195
1209,0.004300389575688914
1210,0.006735479661486415
1211,0.05151688325557935
1212,0.03671319645936426
1213,0.014424096399121974
1214,0.01705022909587732
1215,0.009137921803395007
1216,0.017726749460581146
1217,0.005835912378346816
1218,0.0026376530550239817
1219,0.015167488588721367
1220,0.018773527926147414
1221,0.022818297846159283
1222,0.0031041654197640645
1223,0.03133196643622584
1224,0.02570321874536736
1225,0.004795841169807144
1226,0.005973115050813332
1227,0.016774926782836198
1228,0.009114455101493814
1229,0.022512709306677738
1230,0.008705292106073414
1231,0.007515706785302336
1232,0.04818423048837524
1233,0.007634373618707755
1234,0.015156697008037201
1235,0.0032452453661131362
1236,0.007837675827699956
1237,0.008220076091938401
1238,0.01749344033070148
1239,0.03282785171878539
1240,0.014120813024347947
1241,0.008996602182328742
1242,0.006166850896784367
1243,0.0014308543637374376
1244,0.013331249144377501
