index,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group,med_spread_1,med_spread_2,med_spread_3,med_spread_4
0,2018-08-27,28648.0,12.05,7.776,0.00927862488665,6.03,13211.420646,ARCA,,0.01,0.01,0.01,0.01
1,2018-08-27,9071034.5,68.9,26.3552,1.81393449096,56352.76,739.37600675,NASDAQ,,0.0342395,0.0205759,0.0109554,0.0100696
2,2018-08-27,232089.0,9.5,54.4064,0.716624006384,233.67,281.87384,NYSE,Healthcare-Services,0.1146002,0.0475613,0.0253335,0.0165162
3,2018-08-27,40281.5,52.24,15.8016,0.661809870353,201.12,1011.569056,ARCA,,0.3227133,0.1923289,0.1154803,0.1103993
4,2018-08-27,5169393.5,38.82,28.5824,1.46137797524,17876.97,557.79002825,NASDAQ,Airlines,0.0243104,0.0152483,0.01,0.01
5,2018-08-27,346.5,62.7,79.6032,-0.357076922488,101.15,154.70902825,AMEX,Diversified Finan Serv,8.0413286,6.4636425,4.5498122,3.3492461
6,2018-08-27,1390.5,2.5,121.8816,0.840161793341,50.62,971.827302,NASDAQ,Insurance,,,0.2310165,
7,2018-08-27,436935.5,50.49,32.7232,1.34550301213,3492.69,205.94940925,NYSE,Commercial Services,0.3851277,0.1152335,0.0440385,0.0144128
8,2018-08-27,761455.0,42.87,51.8656,2.52076867434,844.45,224.13927325,NASDAQ,Electronics,0.1513914,0.1211919,0.063886,0.0233231
9,2018-08-27,121448.0,41.35,27.0016,0.755477848172,2161.15,363.86479825,NASDAQ,Building Materials,0.2677445,0.1396163,0.0877218,0.0522165
10,2018-08-27,23638696.5,216.16,13.7408,1.2029459446,1044036.8,401.766088,NASDAQ,Computers,0.0203783,0.0155076,0.0103953,0.0105046
11,2018-08-27,1048782.5,164.36,22.1824,0.737935288522,12176.0,167.14915775,NYSE,Retail,0.2918985,0.1828424,0.0767877,0.0353357
12,2018-08-27,96895.5,39.42,15.808,0.146439061701,1861.5,203.646669,NYSE,REITS,0.2103663,0.0896138,0.0315126,0.0192816
13,2018-08-27,2601230.0,43.44,33.1776,1.37471775657,8100.39,327.5586635,NYSE,Mining,0.0677033,0.0323683,0.0133622,0.010262
14,2018-08-27,174182.0,0.5975,58.6112,0.0131148950134,66.7,1675.12903275,AMEX,Mining,0.0094244,0.006074,0.0063233,0.0069654
15,2018-08-27,56201.0,3.0,58.1056,0.710642621782,558.6,7208.18532625,NYSE,Oil&Gas,0.0631782,0.0597854,0.0509362,0.055
16,2018-08-27,188267.0,62.05,30.7392,0.873979074137,1586.93,293.68277025,NASDAQ,Transportation,0.498743,0.2137758,0.1017922,0.0798011
17,2018-08-27,532381.0,71.48,8.9088,0.972439506187,4245.91,693.0456525,NASDAQ,,0.0249667,0.0176608,0.0124521,0.0106279
18,2018-08-27,482635.0,65.55,44.7104,2.17533281853,3822.86,193.25276175,NASDAQ,Miscellaneous Manufactur,0.2620996,0.1850209,0.0989523,0.0316505
19,2018-08-27,4889.5,1.9,90.7392,0.541303724117,15.17,541.71692775,NASDAQ,Agriculture,0.176953,,0.0993198,
20,2018-08-27,1282879.5,23.44,11.9872,0.958208015885,50821.4,3745.95302725,NYSE,Machinery-Constr&Mining,0.01,0.01,0.01,0.01
21,2018-08-27,4219881.5,97.4,21.44,1.01796951733,147490.16,243.53874675,NYSE,Pharmaceuticals,0.0648519,0.0342202,0.0167318,0.0120697
22,2018-08-27,200900.5,49.85,21.4144,0.890705488247,2368.81,382.42073825,NASDAQ,Banks,0.261033,0.1025795,0.0537815,0.05
23,2018-08-27,188336.5,13.74,47.1296,0.780529526295,649.31,287.21346225,NASDAQ,Commercial Services,0.146901,0.0570234,0.0373173,0.0262075
24,2018-08-27,941877.5,88.33,22.7648,0.930278221339,19110.78,222.63920025,NYSE,Pharmaceuticals,0.1554693,0.084113,0.0352586,0.0166578
25,2018-08-27,27889.0,6.13,33.9456,0.0947337959667,82.94,1228.1617775,NASDAQ,Investment Companies,0.0951065,0.080096,0.0448893,0.0536122857143
26,2018-08-27,367177.5,14.25,53.9264,1.42738623674,683.19,1108.75040425,NASDAQ,Biotechnology,0.0989231,0.0756384,0.05,0.05
27,2018-08-27,37413624.5,4.66,27.7632,1.06035679834,73265.21,140601.170398,NYSE,Beverages,0.01,0.01,0.01,0.01
28,2018-08-27,148078.0,75.35,25.472,0.943006280847,1533.59,251.4154385,NYSE,Retail,0.491959,0.2120668,0.106865,0.0902007
29,2018-08-27,300804.0,3.67,150.9248,1.83623804911,12.13,788.143533,NASDAQ,Computers,0.0620138,0.0524438,0.0476544,0.0378193333333
30,2018-08-27,231542.5,0.576,117.3696,0.887845518128,8.02,1498.81718775,NASDAQ,Biotechnology,0.012109125,0.0132166,0.0085912,0.00611677777778
31,2018-08-27,356720.5,381.03,35.1232,1.86575384196,17099.54,135.6561005,NASDAQ,Healthcare-Products,1.3255166,0.8888924,0.458741,0.2029265
32,2018-08-27,398936.0,30.5,21.664,0.782199927695,2005.14,233.47926525,NYSE,Commercial Services,0.1133092,0.0523627,0.0183476,0.01
33,2018-08-27,1367.5,25.9199,8.4224,-0.00868767472973,,305.88385275,NYSE,REITS,0.2717418,0.2624002,0.2888418,0.2591666
34,2018-08-27,991.0,25.5,2.1696,0.0127621673835,,359.7315865,NYSE,REITS,0.164474,0.0902727,0.0768902,0.0708533
35,2018-08-27,1527.0,26.17,9.0944,-0.0404900950006,,721.211874,NYSE,REITS,0.2496345,0.325555777778,0.234834222222,0.196881888889
36,2018-08-27,1109519.0,12.04,16.5312,0.104588433225,1163.32,1628.84168925,NYSE,REITS,0.0120118,0.01,0.01,0.01
37,2018-08-27,3467968.0,66.1,13.4272,1.11451184585,115960.5,612.036718,NYSE,Healthcare-Products,0.0235884,0.01,0.01,0.01
38,2018-08-27,16911.0,44.75,32.1536,0.411562355598,598.2,284.15765475,NASDAQ,Banks,1.88372433333,0.536031,0.3466901,0.198057
39,2018-08-27,211697.5,30.2,18.4064,0.495858737635,2960.47,809.059273,NYSE,Diversified Finan Serv,0.08285,0.0708287,0.0504668,0.0560403
40,2018-08-27,184384.5,9.0,79.5392,1.16450875681,498.64,1088.5791175,NASDAQ,Biotechnology,0.1207951,0.0809542,0.0518963,0.051534
41,2018-08-27,12705891.5,10.46,27.3472,0.757674932226,12205.8,17120.5679187,NYSE,Mining,0.01,0.01,0.01,0.01
42,2018-08-27,2017564.5,14.39,58.6304,2.18318017642,1798.85,689.53855825,NASDAQ,Biotechnology,0.038341,0.0199632,0.01,0.01
43,2018-08-27,40892.0,18.75,28.0704,0.341715613122,489.45,397.89277625,NASDAQ,Banks,0.318706111111,0.1063875,0.0732682,0.0651927
44,2018-08-27,381186.0,12.45,31.6544,1.23795004336,1300.88,1918.23932575,NYSE,Household Products/Wares,0.0708204,0.05,0.05,0.05
45,2018-08-27,408302.0,41.93,13.9136,0.0690464299049,5745.62,250.30276875,NYSE,REITS,0.0887116,0.042715,0.0140145,0.01
46,2018-08-27,74366.0,32.19,103.8336,0.0176078356335,323.61,408.75207325,NASDAQ,Biotechnology,1.0235568,0.705374285714,0.4770496,0.5105046
47,2018-08-27,2089.5,26.385,14.7968,-0.148221703522,11.87,380.557341,BATS,,0.2365993,0.1862219,0.1834846,0.1934225
48,2018-08-27,131495.5,3.265,62.4576,1.18856184698,100.52,729.22272575,NASDAQ,Chemicals,0.0441231666667,0.019610875,0.0137076,0.0126267
49,2018-08-27,11814.5,24.73,9.088,-0.0469517559977,,440.05140125,NASDAQ,Insurance,0.161749,0.12752275,0.0511163,0.081621
50,2018-08-27,19255.5,23.99,4.512,0.0215363304504,,1052.772765,NASDAQ,Insurance,0.076996,,0.0229351,0.0234796666667
51,2018-08-27,577249.5,30.87,16.704,0.398091313933,12511.6,380.7679855,NASDAQ,Insurance,0.1044197,0.0325128,0.0114182,0.01
52,2018-08-27,415510.5,39.94,32.4864,0.634469705279,3525.68,292.36995725,NASDAQ,Healthcare-Services,0.2356598,0.0551196,0.0152877,0.0120715
53,2018-08-27,799808.5,2.82,60.8064,1.70458102033,390.81,2300.94667325,NASDAQ,Biotechnology,0.0128716,0.01,0.01,0.01
54,2018-08-27,76683.0,10.25,29.5296,0.911388564668,8008.4,320.26201475,NYSE,Mining,0.0824741,0.0399969,0.0256692,0.0198976
55,2018-08-27,63957.5,3.05,97.7728,1.22936562527,13.88,620.125061,NASDAQ,Biotechnology,0.080022,0.069571,0.0459591,0.0473871428571
56,2018-08-27,569045.5,38.39,41.3824,1.79030481719,1556.72,239.23213275,NASDAQ,Telecommunications,0.1633351,0.0906148,0.0402161,0.0204633
57,2018-08-27,1966.5,80.06,14.5344,-0.0082794074772,104.08,403.33236325,ARCA,,2.5370943,0.3893378,0.2905095,0.2484365
58,2018-08-27,59572.5,8.47,86.3296,0.181268147267,557.86,263.0143345,NASDAQ,Pharmaceuticals,0.21124,0.113432875,0.0770436,0.0523697
59,2018-08-27,270374.5,28.46,20.672,1.17507259954,3294.53,241.63705325,NASDAQ,Software,0.1279819,0.0441599,0.0159693,0.01
60,2018-08-27,238606.5,19.75,39.7376,1.73858992147,639.02,638.1012005,NASDAQ,Semiconductors,0.1508002,0.0857003,0.0557451,0.0504412
61,2018-08-27,35799.0,13.5,71.6864,1.08710812988,214.4,247.93998075,NASDAQ,Semiconductors,0.511029428571,0.209452125,0.105948,0.0806699
62,2018-08-27,749154.0,33.52,21.1776,1.02889159051,5389.36,309.120944,NYSE,Engineering&Construction,0.060746,0.0312902,0.0117753,0.01
63,2018-08-27,4511.0,35.25,34.8416,0.36704322771,248.12,230.14257975,NASDAQ,Banks,0.8115815,1.057223,0.4312972,0.3505124
64,2018-08-27,1062845.5,165.88,11.4624,0.973494516743,106446.47,201.66631325,NYSE,Computers,0.1465959,0.0882365,0.0382566,0.0259195
65,2018-08-27,211905.0,28.9,51.04,1.0085250675,1372.28,383.03786875,NASDAQ,Biotechnology,0.2706927,0.1291161,0.0854173,0.0631406
66,2018-08-27,52596.5,14.34,8.4416,-0.0129527358117,187.48,733.26759075,NYSE,,0.0345523,0.021145,0.0168816,0.0195146
67,2018-08-27,57923.5,14.37,13.4144,0.0975500201874,412.4,461.9260575,NYSE,REITS,0.0555783,0.0297993,0.0169026,0.0154028
68,2018-08-27,129905.5,15.45,54.6816,0.529753834286,478.65,302.73044775,NASDAQ,Pharmaceuticals,0.2715752,0.1008674,0.0447866,0.0261355
69,2018-08-27,401250.5,2.9,61.6,0.240476157681,175.74,9718.68278175,NASDAQ,Pharmaceuticals,0.0513093,0.0501333333333,0.05,0.05
70,2018-08-27,1757.0,33.94,8.6656,0.129043628631,57.7,3536.18868875,BATS,,0.0714904,0.0594237,0.0503235,0.045516
71,2018-08-27,126530.0,0.4805,102.0288,-0.615344529,17.6,2425.61330525,NASDAQ,Pharmaceuticals,0.013208,0.0185071428571,0.0115429,0.00935733333333
