index,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group,med_spread_1,med_spread_2,med_spread_3,med_spread_4
0,2018-09-17,19184.0,11.935,7.9168,0.199695884799,32.22,11873.5387045,ARCA,,0.01,0.01,0.01,0.01
1,2018-09-17,6789407.0,67.75,28.128,2.24251461933,41023.18,765.723359,NASDAQ,,0.0464004444444,0.0233327777778,0.0133956666667,0.010836
2,2018-09-17,173176.0,7.35,52.7616,0.768228015917,180.79,244.607666,NYSE,Healthcare-Services,0.081539,0.0480555555556,0.0258393333333,0.0180021111111
3,2018-09-17,26570.0,51.17,16.4032,0.772616072221,186.77,829.3567675,ARCA,,0.544611666667,0.122798222222,0.0823083333333,0.0739717777778
4,2018-09-17,4452955.0,39.74,28.2944,1.29634118591,18300.64,618.36549,NASDAQ,Airlines,0.0235245555556,0.0147173333333,0.01,0.01
5,2018-09-17,110.0,61.251,76.0576,-0.796762472749,98.81,234.7673745,AMEX,Diversified Finan Serv,7.050063,7.80674222222,4.61044633333,4.46557088889
6,2018-09-17,4078.0,2.925,122.4704,2.13032473457,59.23,603.57811,NASDAQ,Insurance,0.200001,,0.309425333333,0.2
7,2018-09-17,407927.0,52.23,29.5296,1.21947581751,3613.05,184.148293,NYSE,Commercial Services,0.300455111111,0.133762888889,0.0408163333333,0.0137247777778
8,2018-09-17,762891.0,34.19,56.2304,2.19767671409,673.47,290.3104615,NASDAQ,Electronics,0.103828777778,0.0758192222222,0.0381568888889,0.0150461111111
9,2018-09-17,121094.0,40.2,25.5232,0.919352154121,2101.04,368.0811715,NASDAQ,Building Materials,0.402269777778,0.144618444444,0.0924782222222,0.064466
10,2018-09-17,33867765.0,223.84,19.9744,1.74899072665,1081130.64,311.781622,NASDAQ,Computers,0.0293441111111,0.0212176666667,0.0148182222222,0.0126883333333
11,2018-09-17,723233.0,165.45,20.0896,0.746828243498,12256.74,175.7066155,NYSE,Retail,0.331006111111,0.191688222222,0.0796371111111,0.0342962222222
12,2018-09-17,127050.0,38.28,15.9872,0.172883422587,1807.66,230.8811545,NYSE,REITS,0.155048444444,0.0852988888889,0.0301691111111,0.0128966666667
13,2018-09-17,3187985.0,42.79,31.872,1.56420221336,7979.18,304.1220225,NYSE,Mining,0.0620001111111,0.0350942222222,0.0159503333333,0.01
14,2018-09-17,102987.0,0.6266,62.2016,-0.273448796441,69.95,1511.327185,AMEX,Mining,0.013454125,0.0100275555556,0.00970688888889,0.00671044444444
15,2018-09-17,186289.0,2.55,63.0912,0.823954468768,474.81,9894.142135,NYSE,Oil&Gas,0.0568525555556,0.0643301111111,0.052618,0.05
16,2018-09-17,184589.0,63.9,27.52,1.06129206203,1634.25,261.964734,NASDAQ,Transportation,0.487792,0.180526555556,0.100563555556,0.0772233333333
17,2018-09-17,1027325.0,69.59,11.6224,1.25855682733,3924.88,885.738285,NASDAQ,,0.0284725555556,0.0190794444444,0.0107483333333,0.01
18,2018-09-17,476242.0,73.41,39.7056,1.98457577995,4281.25,197.069197,NASDAQ,Miscellaneous Manufactur,0.267126333333,0.174737,0.0974618888889,0.034208
19,2018-09-17,59042.0,2.01,137.4976,-0.936354145985,16.05,862.292579,NASDAQ,Agriculture,0.075748,0.075802,0.088905,0.087607
20,2018-09-17,2108891.0,23.96,11.1296,0.932122913957,51948.83,3677.809592,NYSE,Machinery-Constr&Mining,0.01,0.01,0.01,0.01
21,2018-09-17,3495063.0,95.68,18.7776,0.874399816611,144885.61,232.763932,NYSE,Pharmaceuticals,0.0634924444444,0.0350495555556,0.0141485555556,0.0102571111111
22,2018-09-17,214988.0,48.1,21.0048,0.964632180973,2285.65,423.8108835,NASDAQ,Banks,0.299287444444,0.0879493333333,0.052035,0.05
23,2018-09-17,79769.0,12.64,41.5424,1.23282373902,597.33,203.402821,NASDAQ,Commercial Services,0.157709666667,0.0722217777778,0.043093,0.0213598888889
24,2018-09-17,890825.0,85.84,22.048,0.797863634269,18572.05,212.5089685,NYSE,Pharmaceuticals,0.144004444444,0.0946997777778,0.0375784444444,0.0164377777778
25,2018-09-17,27882.0,6.42,30.528,0.286261940871,86.86,980.324056,NASDAQ,Investment Companies,0.072193,0.054056,0.0359824444444,0.0273905
26,2018-09-17,348742.0,14.35,58.0416,1.5744144512,687.99,993.9904805,NASDAQ,Biotechnology,0.127014,0.077304,0.0502232222222,0.05
27,2018-09-17,27927704.0,4.37,29.3248,1.15547422615,68705.78,137992.770607,NYSE,Beverages,0.01,0.01,0.01,0.01
28,2018-09-17,134503.0,73.2,23.5968,1.06735059488,1489.83,239.1220815,NYSE,Retail,0.465075555556,0.209386444444,0.118930222222,0.0983378888889
29,2018-09-17,57706.0,3.375,133.44,1.95041083166,11.15,704.1844975,NASDAQ,Computers,0.119205,0.084863125,0.0631363333333,0.043938
30,2018-09-17,173448.0,0.53,105.5232,-0.576553442971,7.38,1285.988371,NASDAQ,Biotechnology,0.016149,0.0140806,0.00646211111111,0.007422125
