index,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group,med_spread_1,med_spread_2,med_spread_3,med_spread_4
0,2018-10-11,20704.0,11.93,6.464,0.111652494456,53.69,13016.2457095,ARCA,,0.01,0.01,0.01,0.01
1,2018-10-11,4393861.0,58.41,24.2816,1.56310691259,35367.73,702.30990925,NASDAQ,,0.0293656,0.0168445,0.0100239,0.01
2,2018-10-11,120622.0,7.0,55.2,1.19984735933,172.18,241.62684625,NYSE,Healthcare-Services,0.1301621,0.0614625,0.0271127,0.0187214
3,2018-10-11,21935.0,48.25,21.4272,0.685588024549,171.29,825.14652625,ARCA,,0.2952592,0.1404816,0.0930517,0.0794298
4,2018-10-11,5897674.5,31.61,30.8608,1.32075074555,14556.7,554.35288125,NASDAQ,Airlines,0.025995,0.0160176,0.01,0.01
5,2018-10-11,860.0,53.0,71.7312,-0.435372868448,85.5,224.4588795,AMEX,Diversified Finan Serv,5.1381182,5.0513773,4.856887,4.8164523
6,2018-10-11,2871.5,2.6,155.936,0.594028747344,52.65,694.462169,NASDAQ,Insurance,,,0.205291333333,0.28786
7,2018-10-11,328770.0,49.75,29.9776,1.29176708746,3441.5,168.475263,NYSE,Commercial Services,0.2567066,0.1110292,0.0474239,0.015159
8,2018-10-11,1376195.0,21.32,59.5776,2.13006787945,419.96,323.51248175,NASDAQ,Electronics,0.0986388,0.0660323,0.0277751,0.0106861
9,2018-10-11,154768.0,33.0,27.4432,0.720646036837,1724.74,207.37242025,NASDAQ,Building Materials,0.6271292,0.1988538,0.0640604,0.035511
10,2018-10-11,24673816.5,216.36,19.552,1.62821897827,1045002.79,265.3636665,NASDAQ,Computers,0.0379183,0.0256086,0.0184587,0.0146028
11,2018-10-11,668867.5,163.17,21.216,0.828372816297,12087.84,163.0128305,NYSE,Retail,0.3017463,0.2073954,0.0907883,0.0365184
12,2018-10-11,142661.0,36.95,17.4016,0.039386002939,1744.86,181.2447425,NYSE,REITS,0.2495936,0.1173642,0.0335652,0.0145792
13,2018-10-11,4618306.0,36.06,34.0032,1.41159518063,6724.22,333.9784305,NYSE,Mining,0.0512971,0.028619,0.0138521,0.01
14,2018-10-11,113775.0,0.5351,75.0656,0.102859036873,59.74,2399.37847925,AMEX,Mining,0.0102161,0.0123838,0.0063989,0.0079302
15,2018-10-11,153178.5,53.72,30.1568,1.11983978274,1373.89,176.757457,NASDAQ,Transportation,0.8209598,0.2349586,0.109639,0.0446228
16,2018-10-11,1000010.5,63.9,10.9248,1.08012109272,3578.4,777.679028,NASDAQ,,0.0376249,0.0234282,0.0118812,0.0101671
17,2018-10-11,359319.5,57.66,42.8032,2.51092833521,3362.71,156.23702275,NASDAQ,Miscellaneous Manufactur,0.323348,0.2243837,0.1244763,0.0441428
18,2018-10-11,10819.0,1.92,128.8064,0.997346622014,15.33,687.65430275,NASDAQ,Agriculture,,0.196681,0.1355206,
19,2018-10-11,1556912.0,21.54,10.5408,0.855726350252,46701.91,3776.21216425,NYSE,Machinery-Constr&Mining,0.01,0.01,0.01,0.01
20,2018-10-11,3217145.0,93.08,21.4912,0.932571844103,140948.5,219.544406,NYSE,Pharmaceuticals,0.0684098,0.041747,0.0212648,0.0123426
21,2018-10-11,178986.5,44.83,23.296,1.08241887228,2130.26,182.62028075,NASDAQ,Banks,0.6590697,0.184397,0.0542056,0.0286
22,2018-10-11,78552.0,11.77,41.9584,1.22123394719,556.22,200.34844675,NASDAQ,Commercial Services,0.1968738,0.0864235,0.0378672,0.0238705
23,2018-10-11,1060641.0,90.84,20.6144,0.795289696096,19653.84,208.9002455,NYSE,Pharmaceuticals,0.1368475,0.0788212,0.0308075,0.0160993
24,2018-10-11,79496.0,6.0,26.2272,0.230270049603,81.18,1003.140125,NASDAQ,Investment Companies,0.08,0.022076,0.0258946,0.024552
25,2018-10-11,433413.5,10.03,66.2528,2.17648561293,480.87,375.44866825,NASDAQ,Biotechnology,0.1108259,0.0588314,0.0335973,0.0240801
