index,trade_date,volume,price,volatility,spx_beta,market_cap,avg_market_size,primary_route,industry_group,med_spread_1,med_spread_2,med_spread_3,med_spread_4
0,2018-07-17,9172172.0,74.66,21.6448,1.40368401766,61588.61,618.965289,NASDAQ,,0.0501382222222,0.0311211111111,0.0199874444444,0.010446375
1,2018-07-17,98110.0,9.73,50.0864,1.02831852844,239.35,263.7359795,NYSE,Healthcare-Services,0.117566555556,0.0547727777778,0.0286608888889,0.022382875
2,2018-07-17,23191.0,54.1,14.7648,0.665443347885,246.15,1100.8209255,ARCA,,0.252609333333,0.143455777778,0.072248,0.043377125
3,2018-07-17,4419194.0,37.28,30.1952,1.15003711266,17452.73,716.9840645,NASDAQ,Airlines,0.0209484444444,0.0148802222222,0.0100553333333,0.01
4,2018-07-17,1392.0,64.2,81.1008,-0.525511102421,103.47,225.48241425,AMEX,Diversified Finan Serv,5.746227,11.216530875,6.69063575,4.179341
5,2018-07-17,2097.0,2.4,108.2944,0.272284868786,48.63,1202.704078,NASDAQ,Insurance,,,0.19766675,0.191056
6,2018-07-17,357234.0,44.26,26.6432,1.14533076083,3113.46,194.1896025,NYSE,Commercial Services,0.243119333333,0.0970822222222,0.0339105555556,0.01179375
7,2018-07-17,897924.0,48.67,58.4704,2.00648432727,952.91,229.92983,NASDAQ,Electronics,0.200048333333,0.156184333333,0.0962545555556,0.04144225
8,2018-07-17,149279.0,35.7,25.408,0.682888011844,1869.33,373.389638,NASDAQ,Building Materials,0.357009333333,0.113693555556,0.0709918888889,0.05
9,2018-07-17,15025564.0,190.91,13.3888,1.09031306679,938349.0,372.825233,NASDAQ,Computers,0.0227465555556,0.0159394444444,0.0104651111111,0.01001575
10,2018-07-17,669554.0,139.67,24.7424,0.784938157212,10339.95,166.39975,NYSE,Retail,0.267883444444,0.184617444444,0.0791805555556,0.0335975
11,2018-07-17,193858.0,37.91,16.3392,0.259444156072,1789.48,163.820562,NYSE,REITS,0.15535,0.065096,0.0123227777778,0.01055975
12,2018-07-17,1968424.0,47.41,30.144,1.37708293958,8839.87,269.0635415,NYSE,Mining,0.0713001111111,0.0394638888889,0.0169991111111,0.01058125
13,2018-07-17,118646.0,0.7003,39.3728,-0.228655532083,78.18,2474.2026145,AMEX,Mining,0.00688144444444,0.00797844444444,0.0168483333333,0.0289526666667
14,2018-07-17,67556.0,3.15,51.7504,0.297648782459,586.54,8816.4554985,NYSE,Oil&Gas,0.0555555555556,0.0611111111111,0.0519394444444,0.05
15,2018-07-17,164950.0,68.35,31.1168,1.14505973233,1747.15,234.678699,NASDAQ,Transportation,0.492573444444,0.260853,0.125547111111,0.078553875
16,2018-07-17,614885.0,71.59,9.152,0.857274723543,4266.76,829.412836,NASDAQ,,0.0362382222222,0.0260623333333,0.0142057777778,0.01
17,2018-07-17,544371.0,69.02,38.0736,1.59833606613,4020.05,194.7004245,NASDAQ,Miscellaneous Manufactur,0.237364555556,0.153850555556,0.0882977777778,0.02932125
18,2018-07-17,7390.0,2.3,123.4496,-0.389881279001,22.96,276.504554,NASDAQ,Agriculture,,0.1957,0.161888,0.250053
19,2018-07-17,139252.0,83.28,9.8048,0.223863885703,1904.69,329.9287445,NASDAQ,Healthcare-Products,0.073971625,0.032824,0.0194134444444,0.019281875
20,2018-07-17,1819659.0,21.83,11.4304,0.930023397985,47330.68,3544.9191905,NYSE,Machinery-Constr&Mining,0.01,0.01,0.01,0.01
21,2018-07-17,3873412.0,96.25,18.624,1.15752305936,152737.15,264.1258555,NYSE,Pharmaceuticals,0.05881,0.0367076666667,0.0160158888889,0.01
22,2018-07-17,441681.0,51.35,20.3136,0.813154936253,2439.69,375.612699,NASDAQ,Banks,0.205632333333,0.108682,0.0636502222222,0.05664225
23,2018-07-17,123311.0,11.46,39.9872,1.12109795144,539.97,243.2043285,NASDAQ,Commercial Services,0.0907131111111,0.0456495555556,0.0301212222222,0.01756725
24,2018-07-17,999572.0,86.9,23.2384,0.869253326224,19100.97,210.185567,NYSE,Pharmaceuticals,0.163273111111,0.111088666667,0.0431802222222,0.017487
25,2018-07-17,42610.0,6.2,40.448,-0.25808164737,84.86,801.8366595,NASDAQ,Investment Companies,0.123339777778,0.0927201666667,0.0392487777778,0.0286805
26,2018-07-17,552250.0,14.2,61.632,1.13801908232,671.74,1150.0170365,NASDAQ,Biotechnology,0.0970498888889,0.0731393333333,0.0500551111111,0.05
27,2018-07-17,27436630.0,4.92,27.3344,1.05074909456,77352.96,131306.720361,NYSE,Beverages,0.01,0.01,0.01,0.0188127777778
28,2018-07-17,168379.0,67.8,27.1232,0.996050546106,1398.81,239.325634,NYSE,Retail,0.330729222222,0.203706777778,0.109346111111,0.092376625
29,2018-07-17,160334.0,5.03,159.68,0.330571846672,12.96,492.5438895,NASDAQ,Computers,0.185243444444,0.152398888889,0.130561222222,0.084746625
30,2018-07-17,182905.0,0.5899,104.7744,0.423652084412,8.21,1288.086604,NASDAQ,Biotechnology,0.02137,0.0151843333333,0.00900066666667,0.0123776
31,2018-07-17,461814.0,419.38,29.5168,1.37559345632,18721.89,134.6410025,NASDAQ,Healthcare-Products,1.40427055556,0.855814666667,0.474129555556,0.199353625
32,2018-07-17,436856.0,30.15,23.2704,0.894970359837,1982.13,323.1797055,NYSE,Commercial Services,0.127641444444,0.0497467777778,0.0139847777778,0.01
33,2018-07-17,1345.0,26.0,7.9232,-0.0208666364253,,386.98160125,NYSE,REITS,0.174,0.18,0.146410625,0.121720375
34,2018-07-17,975.0,25.65,3.904,0.00248169555925,,767.9393075,NYSE,REITS,0.161801666667,0.166293285714,0.155473285714,0.127938571429
35,2018-07-17,700.0,26.25,7.8912,0.0258881988084,,343.167128,NYSE,REITS,0.38,0.378571428571,0.373115571429,0.332163166667
36,2018-07-17,949001.0,10.9,15.8976,0.0471206132682,978.74,1981.3037555,NYSE,REITS,0.0110736666667,0.01,0.01,0.01
37,2018-07-17,3014328.0,61.78,14.4512,1.14961999484,108311.94,588.2961665,NYSE,Healthcare-Products,0.0203688888889,0.010138,0.01,0.01
38,2018-07-17,16930.0,44.0,36.3776,0.489220627111,586.33,224.6959895,NASDAQ,Banks,2.569064,0.976760333333,0.293267222222,0.225698
39,2018-07-17,187370.0,29.3,18.112,0.672610453224,2860.96,824.3572985,NYSE,Diversified Finan Serv,0.105307555556,0.0803203333333,0.0628618888889,0.062516125
40,2018-07-17,789072.0,10.8,92.896,1.05537333934,595.81,1910.1605635,NASDAQ,Biotechnology,0.0797212222222,0.0604712222222,0.0505237777778,0.05
41,2018-07-17,6498043.0,12.82,19.5648,0.509685495599,14959.69,14748.0767355,NYSE,Mining,0.01,0.01,0.01,0.0124335555556
42,2018-07-17,3318950.0,16.87,63.9424,2.00912776467,2105.81,473.889288,NASDAQ,Biotechnology,0.040554,0.024965,0.0115116666667,0.01
43,2018-07-17,43559.0,19.65,24.7488,0.445652924078,506.2,415.809372,NASDAQ,Banks,0.501972777778,0.119613875,0.07479,0.064330125
44,2018-07-17,310298.0,14.1,23.7568,0.792667396823,1511.61,1864.632117,NYSE,Household Products/Wares,0.0644325555556,0.050246,0.05,0.05
45,2018-07-17,686247.0,42.82,16.48,0.208215383441,5852.85,279.552381,NYSE,REITS,0.0741506666667,0.0422532222222,0.0134305555556,0.01
46,2018-07-17,17813.0,22.5,90.9504,-0.999240422276,168.69,193.2849075,NASDAQ,Biotechnology,2.36019966667,1.1418105,0.921206555556,0.64211
47,2018-07-17,3146.0,25.43,10.7712,0.0614045682523,10.17,344.2775985,BATS,,0.177568,0.130147666667,0.0995282222222,0.108110375
48,2018-07-17,266780.0,3.27,82.5408,1.38703847731,100.68,481.302483,NASDAQ,Chemicals,0.0437445555556,0.0183858888889,0.0121113333333,0.01
49,2018-07-17,21850.0,24.8,9.216,0.0742483660639,,730.0808035,NASDAQ,Insurance,0.1905845,0.0838695,0.0675225555556,0.036219
50,2018-07-17,30941.0,24.08,6.6496,0.0401061559214,,356.0804155,NASDAQ,Insurance,0.084296,0.0699525,0.0470405555556,0.043922
51,2018-07-17,1223209.0,28.53,17.0688,0.56410175661,11621.04,530.869715,NASDAQ,Insurance,0.0730125555556,0.0258808888889,0.01,0.01
52,2018-07-17,491119.0,42.9,24.1024,0.877403699177,3785.28,260.7443875,NASDAQ,Healthcare-Services,0.294560555556,0.0698571111111,0.0236494444444,0.01387375
53,2018-07-17,636452.0,3.03,59.6736,1.26420366502,419.17,2649.4271475,NASDAQ,Biotechnology,0.01,0.01,0.01,0.01
54,2018-07-17,27923.0,9.83,18.7456,0.87142221279,7331.08,332.445109,NYSE,Mining,0.0770415555556,0.0419817777778,0.0286201111111,0.02134775
55,2018-07-17,235958.0,3.45,136.4096,1.24041599716,9.54,831.3885105,NASDAQ,Biotechnology,0.0958075555556,0.0701935555556,0.0350771111111,0.030356375
56,2018-07-17,319044.0,33.72,39.9296,1.74784660353,1353.84,204.7178795,NASDAQ,Telecommunications,0.224966777778,0.114715666667,0.0471706666667,0.0179475
57,2018-07-17,4360.0,78.865,18.208,0.0176271747979,102.52,575.4598525,ARCA,,3.27122677778,1.09032388889,0.622460888889,0.581788375
58,2018-07-17,110469.0,12.35,85.0624,0.179621982251,708.34,662.347204,NASDAQ,Pharmaceuticals,0.253873,0.151460666667,0.129968555556,0.093903625
59,2018-07-17,253475.0,26.24,18.7456,1.12004415701,3055.0,218.936445,NASDAQ,Software,0.124021444444,0.0467677777778,0.0167822222222,0.01
60,2018-07-17,236023.0,21.05,34.5984,1.23174050147,676.66,600.716895,NASDAQ,Semiconductors,0.136283666667,0.0950708888889,0.0588568888889,0.05002375
61,2018-07-17,70132.0,12.34,69.7024,0.662074789234,195.47,226.948958,NASDAQ,Semiconductors,0.306881125,0.114365555556,0.0727264444444,0.05745375
62,2018-07-17,494464.0,32.09,21.6448,1.18397795893,5144.9,279.6262965,NYSE,Engineering&Construction,0.0751093333333,0.0387543333333,0.0129222222222,0.01
63,2018-07-17,5788.0,34.4,45.12,0.405500874917,241.99,244.4078315,NASDAQ,Banks,2.070012375,0.9943495,0.494658888889,0.275882625
64,2018-07-17,1526841.0,167.64,13.1392,0.937146651921,107575.88,189.178218,NYSE,Computers,0.155799888889,0.0910875555556,0.0394914444444,0.022572625
65,2018-07-17,254818.0,30.0,42.112,1.16401389754,1411.99,414.7507455,NASDAQ,Biotechnology,0.219786555556,0.0995478888889,0.0769643333333,0.0658135
66,2018-07-17,55903.0,13.93,8.896,-0.0375505521573,182.12,613.8791905,NYSE,,0.0509433333333,0.0219763333333,0.0157562222222,0.017620375
67,2018-07-17,67329.0,14.1,11.7312,0.147101460753,403.24,427.6088445,NYSE,REITS,0.0366295555556,0.0235201111111,0.0150406666667,0.012456875
68,2018-07-17,154336.0,20.5,43.7696,0.755539569629,633.57,277.143551,NASDAQ,Pharmaceuticals,0.306921555556,0.110129555556,0.0456825555556,0.026188625
69,2018-07-17,311670.0,3.1,70.528,0.377367617154,180.62,5832.0533775,NASDAQ,Pharmaceuticals,0.0500025,0.05,0.05,0.05
70,2018-07-17,19935.0,12.375,10.9632,0.110751978722,123.75,12546.312508,NASDAQ,Investment Companies,,,0.05,0.05
71,2018-07-17,941.0,32.69,8.4096,0.019497130358,53.94,1793.474175,BATS,,0.0754194444444,0.0546953333333,0.049714,0.043407
72,2018-07-17,84198.0,0.575,99.4176,0.955998717873,20.8,2257.2393265,NASDAQ,Pharmaceuticals,0.0146884,0.01629125,0.0155307777778,0.012589
73,2018-07-17,86864.0,3.85,45.7792,0.338901358716,197.3,2207.07293,NASDAQ,Commercial Services,0.0650305,0.05,0.05,0.05
74,2018-07-17,2630.0,26.01,10.6048,0.184996574255,13.01,729.948394,NASDAQ,,0.1659758,0.149236888889,0.129768777778,0.107796833333
75,2018-07-17,10458.0,41.25,37.4528,0.25124521676,953.17,181.209946,NYSE,Diversified Finan Serv,1.17691777778,0.512988111111,0.192917222222,0.143102625
76,2018-07-17,6242.0,19.697,51.328,0.0199915873084,66.46,193.8222755,AMEX,Household Products/Wares,0.7408045,0.573269111111,0.486814333333,0.4691125
77,2018-07-17,32021.0,23.89,14.624,0.403145196838,245.47,319.2386895,NYSE,,0.128508222222,0.0928291111111,0.0709715555556,0.045904875
78,2018-07-17,4021.0,30.3899,9.6448,0.230941312375,66.86,674.59361,ARCA,,0.123723555556,0.122368555556,0.109726444444,0.11503725
79,2018-07-17,2212249.0,72.56,7.168,0.838613320799,8736.22,7585.231849,NASDAQ,,0.01,0.01,0.01,0.01
80,2018-07-17,100807.0,84.69,5.92,0.497476247928,3438.41,369.5306545,BATS,,0.0943017777778,0.0672738888889,0.0499907777778,0.0535315
81,2018-07-17,323770.0,47.73,6.9248,0.639319941277,3102.45,4200.4255405,NASDAQ,,0.0232768888889,0.0179213333333,0.012818,0.01
82,2018-07-17,1078663.0,41.91,31.1488,1.10648017412,3230.76,265.744795,NASDAQ,Software,0.100430111111,0.0462651111111,0.0222772222222,0.011687875
83,2018-07-17,1963.0,15.55,73.7088,0.0784566150025,22.03,193.2094405,AMEX,Diversified Finan Serv,1.10915575,0.778528888889,0.554829333333,0.479412875
84,2018-07-17,228976.0,10.96,49.0176,1.13776029022,1031.81,396.210628,NASDAQ,Biotechnology,0.111268,0.0519786666667,0.0283933333333,0.021499125
85,2018-07-17,1616480.0,254.68,19.4688,1.40654419862,124707.29,179.325965,NASDAQ,Software,0.228968333333,0.166007333333,0.0967777777778,0.041236375
86,2018-07-17,127310.0,53.79,16.1152,0.262136938876,1669.28,197.924329,NYSE,REITS,0.357367111111,0.177284444444,0.0612222222222,0.030901125
